"","Ost_contr_8","Ost_dif_8","Ost_contr_9","Ost_dif_9","Ost_contr_11","Ost_dif_11","Ost_contr_12","Ost_dif_12","Ost_contr_20","Ost_dif_20","Ost_contr_22","Ost_dif_22","VIC_contr_213","VIC_dif_213","VIC_contr_431","VIC_dif_431","VIC_contr_432","VIC_dif_432","VIC_contr_482","VIC_dif_482","VIC_contr_494","VIC_dif_494"
"ADD1",47955.3,33824.8,58348.4,32228.6,39423.8,39151.8,32287.1,37692.7,63693.9,48926.4,56144.9,47636.8,36149.2,45239.5,19187.3,15503.5,30268.9,20758.9,31075.4,54342.1,41146.5,48768.2
"ADD3",16098,11145.8,18761.8,10979.2,14235,12243.9,10380.1,10306.8,20873.6,13244.6,18003.3,13810,11403,13507.6,7179.09,4433.33,8796.13,5907.73,12009.8,15125.9,12462.4,17064.6
"ADGRA2",969.312,557.258,657.92,626.47,1394.19,2003.77,1516.79,1228.05,995.655,896.026,1176.89,900.056,657.363,728.56,225.722,NA,NA,NA,472.825,918.23,624.21,1276.04
"ADGRE5",6610.9,7494.01,9647.79,8216.99,12638.2,8482.66,4181.82,3947.49,11847.6,13718.8,13569,11665.1,15215.6,9950.66,7683.37,5736.35,10787.9,6067.99,11594.7,8854.89,12577.8,13505.3
"ADGRG1",NA,NA,NA,NA,NA,NA,NA,NA,530.545,NA,NA,NA,1398.72,NA,NA,NA,NA,NA,1386.63,NA,2663.53,NA
"ADGRL2",1679.86,1397.91,2428.87,1239.36,277.248,1499.69,529.967,NA,2238.14,1232.15,1166.14,960.994,543.291,647.881,1443.85,NA,569.587,NA,627.245,499.116,627.183,964.419
"ADGRL4",668.072,NA,1357.15,NA,NA,NA,NA,NA,495.548,NA,NA,NA,NA,379.453,584.805,NA,NA,NA,567.285,634.239,528.494,NA
"ADH1B",23302.2,9287.59,5640.39,16141.9,1139.46,26432.4,5153.89,135294,NA,3433.77,NA,11372.7,3674,102181,2212.52,35619.7,4302.05,10678.7,8192.04,21550.7,8018.8,77929.2
"ADH5",77500.4,89320,88359,88202.8,95579.8,148872,82304.9,151855,78729.1,123266,86318.8,136241,101541,144312,72820.5,160752,93464.8,128418,77860.4,135299,62242.9,73755.5
"ADH7",NA,NA,NA,NA,6330.39,NA,1899.47,158.607,NA,NA,NA,3976.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ADI1",15935.9,16997,18718.2,17674.1,37599.6,18687,27600.4,21360.2,16466.5,15626.1,17069.9,18085.8,16994.8,15731.1,15963.8,12102.3,15679.8,18797.6,16222.4,32553.8,17592.7,28031.3
"ADIRF",7862.73,4219.21,25077.9,11235,29670.9,8031.35,49939.1,13548.4,12664.8,4820.94,44823.4,12224.4,13840.4,14235,16714.9,8821.36,15824.3,8572.24,33628.9,25756.5,16227.1,9042.97
"ADK",12136.7,13922.5,13432.8,14062.5,18758.5,19215.2,12166.7,17092.4,14141.8,16273.2,13631.1,24721.6,13745.7,17452.4,16172.3,20711.1,20918.8,22373.6,15915.4,21100.1,18881.2,20704.1
"ADNP",3277.38,1056.94,2612.74,3494.55,3200.43,2654.93,2859.16,2992.51,3287.08,1354.18,3094.88,2116.47,3099.32,582.186,773.712,NA,NA,NA,2921.91,2747.62,3586.69,4021.61
"ADO",3972.39,4550.17,2773.35,4408.27,3851.56,3884.95,3300.81,2723.2,3849.41,5127.42,3264.52,3437.46,2238,4379.51,1648.56,5246.82,2604.87,3015.69,1866.78,2677.63,2997.24,2858.9
"ADPGK",9992.87,12266,9816.84,10546.6,7912.8,12145.4,11096.9,11685,11128.8,9738.17,11984,13626.5,8641.13,14353.4,9461.86,12049.3,12302,10436.7,8255.1,13076.4,10032.1,10812.3
"ADPRS",64410.1,70759.3,76772.4,57571.6,70890.1,57041.1,54207.8,60241.4,81565.8,83247,75123.5,57997.3,56550.9,91307.8,83037.2,108937,70410.4,99037.6,57309.4,59576.5,81638.7,67227.9
"ADRM1",15123.2,13239,14233.2,15828.7,15133,8820.26,12056.1,12020.3,13677.1,8124.32,10231,8227.78,9535.03,12087.5,9489.03,10665.8,9481.03,7969.5,14550.5,11158.2,13132.4,7236.86
"ADSL",24283,22646,23746,24359.4,17006.6,24639.8,18178.1,21770.1,23600.6,18609.5,23439.3,26248.4,17196,20614.1,10391.6,15619,20753.5,20987.5,14096.4,19322.7,18741.6,21312.9
"ADSS2",24416.8,22260.3,29016.3,23840.9,25845.5,27589.1,28548.8,28019.3,30602.3,24806,23627.6,28522,19917.6,20293.4,26786.8,22853.6,31354,27148.1,26723.2,26797.7,27155.1,20740.2
"AEBP1",2455.91,1249.98,1579.58,NA,3849.96,4320.61,3817.27,1682.22,2380.47,2565.2,4027.78,2985.87,6967.9,NA,1588.97,NA,NA,NA,809.138,7842.53,NA,1596.64
"AFAP1",4057.75,2260.46,3265.54,2121.44,1390.89,1197.44,1761.01,716.065,3824.53,2680.79,4219.62,1930.25,3325.6,393.661,3000.82,150.573,5021.48,1808.02,2615.49,2267.87,3769.79,3530.64
"AFAP1L1",NA,NA,NA,346.085,1097.7,1404.62,NA,877.332,698.464,783.309,1251.97,1643.84,NA,NA,NA,NA,439.898,NA,1015.18,1367.91,NA,1732.09
"AFDN",935.79,1305.21,1016.28,870.594,1414.36,1477.05,1757.61,1396.6,1568.3,1350.47,1341.13,1431.48,903.485,887.675,777.561,1222.07,1561.37,1430.61,1202.9,939.267,1265.68,1068.72
"AFG3L2",6630.56,7744.81,8552.5,7500.52,7899.2,7783.58,7567.44,8753.68,8638.14,9494,7748.77,9494.6,7173.14,8195.02,7417.71,10217.5,6037.54,10611,8026.22,7638.22,6761.99,7502.91
"AFP",6491.45,2102.64,9026.18,4034.18,98117.2,9933.85,25100.5,1761.89,10877.1,2206.97,7837.86,21356.2,4940.5,1398.47,157698,100753,114333,63488.5,7538.94,5230.55,876.767,385.361
"AGAP1",1548.63,1327.3,1160.01,NA,1008.82,1915.52,725.338,1398.73,952.398,631.394,989.342,775.898,660.818,568.065,1636.72,1253.64,1867.04,731.953,358.224,754.684,745.497,1120.39
"AGAP3",1805.46,1400.36,1386.7,963.923,459.704,2152.16,729.928,947.324,1347.65,1665.42,1245.84,1250.65,957.852,1969.9,1149.87,817.671,602.892,1243.81,1800.19,1380.91,1264.13,1477.66
"AGFG1",4152.68,2793.95,4012.41,4438.21,6319.67,4821.83,6864.33,5156.56,5060.98,3405.01,4612.92,4643.42,3792.13,5667.08,6752.86,6668.21,7007.28,7790.04,3307.82,5690.97,4324.45,6657.47
"AGFG2",714.705,1936.49,562.866,1797.83,1193.19,2387.21,807.621,3282.98,740.182,1782.68,1181.15,1556.92,594.461,920.609,1120.46,1071.27,1311.56,1553.82,654.899,730.285,41.0069,1055.32
"AGK",3912.7,4737.85,4785.86,3874.15,3875.61,5047.98,3849.91,4817.32,3700.49,4089.09,4162.51,4546.33,3776.98,5668.14,3016.54,3889.56,1955.98,4245.56,3119.18,4906.48,3282.42,4181.99
"AGL",9689.15,13323.3,15639.5,23685.3,8080.48,13941,9789.49,18601.9,11100.1,21829,13605.8,17697,12123,18927.6,14079.1,22960.7,11825.6,21497.5,9302.17,17799.4,11128.6,17292
"AGO1",946.969,1026.06,913.762,993.641,2397.1,836.273,1407.56,1158.58,1358.02,872.789,2045.34,853.157,1473.03,855.876,1926.76,1830.6,2083.33,824.867,1438.45,946.457,1379,1721.32
"AGO1;AGO3",11853.4,5698.18,12341.8,5804.07,11935.5,11132.8,11434.7,8319.11,14647.2,13281.3,14052.8,11923.8,13408.9,9799.22,15482.7,13934.4,13616.5,17834,9648.9,16582.1,15800,12447.7
"AGO2",5813.93,4432.21,5600.66,5428.65,4282.06,5455.31,5280.67,6214.63,5239.07,6174.58,7123.95,5463.34,4970.24,6370.76,4486.03,3980.13,4590.46,4504.94,4117.71,5184.3,5281.27,5586.59
"AGPAT1",2489.52,2739.14,2659.25,2431.17,1539.4,2032.46,2272.57,2844.79,2879.07,2780.17,3308.27,2869.26,2973.69,2476.1,7560,4077.11,5339.11,4108.22,2193.08,2351.2,2114.04,4502.93
"AGPS",14638.7,12847.8,13506.7,13987.7,13079.6,14003.1,14306.7,14034.7,13166.2,12752.3,12934.5,14493.1,9602.54,11539.4,6383.16,12406.5,11621.9,14565.7,10249.9,12861.1,11477.6,11883.1
"AGRN",NA,NA,664.087,NA,617.488,NA,547.27,NA,763.972,370.21,NA,105.277,1038.07,192.235,1854.66,87.5781,2599,1013.07,405.283,1095.75,2432.88,1437.49
"AGTPBP1",3527.33,3489.2,2626.76,2377.89,NA,2219.51,3708.89,3282.39,1703.33,1672.46,1824.7,3163.53,2592.44,NA,1751.57,605.162,3301.98,1323.36,1685.31,1664.52,95.8303,3369.83
"AGTRAP",2676.3,2468.75,3000.67,1867.91,1456.22,3152.84,2783.02,2933.95,1194.88,2506.19,1643.04,3473.34,2138,2765.21,785.115,3498.04,2206.59,6695.9,7102.38,928.891,2906.39,2011.84
"AHCTF1",1511.07,1018.76,1275.1,3414.92,1852.01,1781.72,2809.26,4073.19,1834.33,1599.54,2825.14,1473.48,1809.12,1767.09,15890.7,NA,950.084,NA,1052.77,1386.99,2919.9,1540.32
"AHCY",79846.9,110049,74390.7,111630,56195.7,86644.6,44525.5,83132.1,82813.5,110774,69989.7,157724,52765.7,69771.3,78572.5,117974,128994,134030,59719.1,91715.4,74932.8,85543.4
"AHCYL1",7737.8,5762.74,9159.18,5316.51,12598.2,7933.73,8222.99,8015.23,8116.55,8379.73,7801.86,9094.13,11428.9,1490.86,10996.1,3263.96,13587.3,4381.91,12166.5,12575,12677.5,10695.3
"AHCYL1;AHCYL2",22609.7,18911.2,23683.8,22041.7,28044.3,25664.1,24264.8,21726.8,20569.5,21992,27938.7,21263,18189,3791.89,28034.4,2527.6,31678.1,10980.1,21966.8,28147.6,34291.8,30526.6
"AHNAK",562573,613405,547410,442508,860278,809793,718537,813569,543001,676355,679743,709195,300067,387285,222932,85767.5,304180,125422,335292,840614,456555,336591
"AHNAK2",8310.15,14421.4,7964.8,8831.86,58144.6,91294.7,59702.3,73474.5,19685,23388.3,48208.5,48056.7,39804.8,29620.4,26985.5,12380.2,48423.3,16872.8,62903.8,106395,53272.4,15298.4
"AHR",1410.57,979.908,946.473,1116.9,1175.35,773.806,1571.23,1035.24,614.313,1074.99,1708.11,853.785,1953.14,912.216,6077.4,1240.7,4166.78,1263.03,2390.39,2071.69,2908.43,3615.29
"AHSA1",16401.7,17227.5,19511.7,14723.4,18967,14526.6,15148.1,17442.2,16910.6,13774.1,13856.7,19094.1,14884.7,14459.1,21597.8,18580.7,24104.6,18280.8,18617.5,14672.6,20083,15521.9
"AHSG",66609.7,82323.2,156916,129459,805017,43689.1,302317,30738.9,125661,50192.7,55528.7,136216,49843.5,168374,997547,788906,789035,625747,61976,63769.7,68070.1,52067.1
"AIDA",10271.6,6382.42,12476.9,10266.5,10333.7,10163.6,9556,10387.5,10409.1,9006.63,12587.6,11516.3,9231.49,12677.1,8392.27,13279,8235.05,10527.8,7285.68,15632,11548.5,12100.1
"AIFM1",14270.8,12719.1,20478.7,11205,19186.7,14905,11681.5,13740.4,16796.1,21089.3,16224.2,17580.8,17874.8,22704.5,16139.8,24672.3,13159,20456.8,19853.3,15928,15280,15583.2
"AIFM2",3021.01,3125.61,3198.26,3886.28,2206.11,3683.78,1516.22,3240.79,3361.14,4963.81,4576.41,3502.76,2761.74,3696.09,516.61,2661.45,2356.99,2511.89,1787.29,2649.16,2076.97,2824.7
"AIMP1",29700.2,27454.1,35684.1,20277.8,34211.2,31690.7,31652.4,27434.3,35775.5,34077.3,29771,31248.2,21808.4,39396.5,27923,48673.8,29254,41942.4,21211.6,23985.7,26360.9,22444.6
"AIMP2",45544.2,29914.9,40691.9,22935.1,26157.9,41935.6,43627.7,35944,42819.6,47921.1,39609.2,42649.6,32711.9,48777.5,34176.3,59853.7,46488.2,52598.6,37104.2,38466.6,37643.4,43948.9
"AIP",19151.3,16110.7,21184.2,16046.4,20897,21072.4,20841.5,21624,16784.5,15522.7,18942.1,16871,16007.4,20077.8,17021.6,16316.1,16179.6,17782.3,17916.9,21395.1,20191.9,20909.6
"AK1",106553,70921.8,130922,95569.7,117081,76509.7,126736,71704.1,96530.1,76956.7,120281,83550.1,44646.7,61513.7,55495.5,56701.3,40477.3,44765.8,48879,56935.2,39363.6,52763.4
"AK2",32601,20345.5,32560.2,20600,31437.3,27401.3,26940.3,34622.4,27853.8,24968.5,35553.8,34912.9,21591.8,31291.8,26481.2,38114.1,25258.3,35164.1,25602.6,30698.4,25976.3,24094.8
"AK3",15084.3,14283.1,18337.9,16433.6,13012.3,13003.5,13649.1,16512.1,16054,18391.9,21524.5,22427.2,17015.6,34757.2,20641,37475.4,12300.5,31708.8,14744.5,24117.5,15224.5,19263.8
"AK4",22935.2,25400.2,26691.2,48710.3,8887.49,15299.4,11288.2,14217.4,15830.3,18679,13145.6,12639.2,26654.9,45326.1,53216.6,82939,54574.1,99352.3,20715,47650.8,37899.7,48830.4
"AK5",9748.67,7448.57,10390.1,8990.25,18354.9,7175.74,9824.93,10472.2,21443.4,10331.8,14598,10382.1,24341.1,4790.36,10743.9,4343.93,6942.27,5918.21,23453.3,9498.93,9950.49,6235.76
"AK6",5835.13,4044.25,3735.39,3720,4291.49,5180.84,5624.44,5063.41,4494.87,2558.03,6293.51,3591.63,4482.59,2998.22,2861.01,4128.87,3877.99,2980.68,6922.18,4026.03,5089.4,2656.51
"AKAP1",1253.56,462.855,626.288,427.807,1177.86,1805.84,1432.24,1886.84,984.953,1108.85,1284.92,914.473,725.28,2580.61,501.252,1340.35,1550.3,2174.78,548.149,1404.82,2597.37,1788.24
"AKAP10",764.957,1044.89,1388.77,342.477,1909.9,1001.99,789.237,610.122,761.154,1446.84,1643.31,999.995,982.283,594.483,613.073,1002.52,1094.15,571.03,NA,1204.53,1751.76,1831.02
"AKAP11",4542.76,3760.06,4296.52,3392.93,5116.52,5296.79,4434.96,4176.83,5038.48,2959.94,4138.38,5409.94,1949.29,1158.4,3196.49,1418.24,3621.8,2172.44,2901.93,2327.61,2927.43,2845.64
"AKAP12",19759.1,11515.9,29740.8,10662.3,29881.8,9766.4,31387,7806.65,25347,16761.4,23313.9,16727,11519,20812.5,11746,20954.2,11681.7,19936.4,7104.5,12046.5,23118.7,19345.6
"AKAP13",1799.25,1815.7,1347.87,2027.63,2282.89,2312.35,2238.15,2405.92,1678.79,2258.14,1897.81,2599.03,1812.92,2212.94,1688.45,2368.21,2804.1,2429.36,1450.38,3941.81,2182.56,2578.35
"AKAP2",18544.4,18556.8,22731.8,24006.1,27213.4,24698.8,22094.9,23802.4,30673.6,23923.4,20623.3,21516.6,22688.7,56450.6,14204,40363.6,13942.1,24030.2,24500.1,70241.8,33444.1,75439
"AKAP9",2413.82,1426.89,2813.12,1363.94,1650.65,2388.26,2523.8,1760.56,3549.9,2167.37,2078.63,1511.84,1525.08,1487.34,2645.51,1561.55,3860.56,2204.61,1941.31,1574.57,2425.89,2184.83
"AKR1A1",108568,127884,101973,136406,82461.3,107994,89708.2,105189,97324.4,125281,101264,159264,70132.3,124709,81969.1,117578,98236.5,144852,72400.5,117323,86713.2,96020.5
"AKR1B1",53488.6,58692.7,52678.8,64185.8,91215,88883.1,67384,88803,55080.1,81239,74230.6,67960.6,123676,139363,94471.7,155956,67771.6,103268,94680.1,128396,95075.2,105748
"AKR1C1;AKR1C2",45988.2,74135,50026.4,91475.1,73390.6,53282.8,95211.6,146824,25097.3,71158.3,39172.2,37184.2,64441.1,74650.2,89556,90261.2,16598.2,19762.6,148683,161013,116552,105572
"AKR1C1;AKR1C2;AKR1C3;AKR1C4",22738.8,21543.7,26036,39881.8,32175.4,21190.3,41679.9,75971.9,10670.7,20998.1,17097.4,21736.5,13374,12916.2,24504.7,41500,7406.51,13088.9,37363.4,21000.3,39019.5,45606.4
"AKR1C1;AKR1C3",23268.3,31854.8,18984.5,34260.8,26096,22141.7,33061,74022.7,8719.67,22198.4,17737.2,13770.8,26043.4,43920,30604,33107.9,8725.07,9502.58,43183.5,64311.3,24662.1,28713.1
"AKR1C2",71317,76636.2,111856,216451,92607.9,62791.8,106122,94767.5,43040.3,113366,110194,87734.6,28573.8,55598.6,30566.5,56298,25928.9,28559.7,63736.7,93532.9,306493,219746
"AKR1C3",37056.6,50563.8,34479.2,45633.7,31130.6,34046,18861.4,41411,18710.3,44235.2,30539.5,25688.2,41756.7,54005.5,48921.4,41096,17540.5,15732.4,49069.6,58468.1,57811.9,56414.3
"AKR1E2",1727.13,5614.56,11498,466.851,19046,10397.5,8072.22,6245.97,21844.5,18881.1,25016.6,14781.4,23425,NA,27960.1,24131,15154.7,44884.6,21044.9,21880.2,28552.3,13464
"AKR7A2",20484,26649.8,28558.8,15746.8,28578,26036.5,20449.6,22659.6,28520.2,32645.8,31501.6,32845,25229,27380.1,21696.2,30959.7,17631,25098.2,21849.1,32379.7,23751.7,28435.3
"AKT1",8983.96,9949.96,10358.9,10241.7,9314.61,10351.6,10669.7,11953.6,10057.9,10625,10993.3,9522.1,7757.76,9748.73,11408.7,12137.6,16794.8,18920.8,7128.59,13832.2,9986.4,15121.7
"AKT1;AKT2;AKT3",4095.87,3674.49,3744.93,2652.09,6460.52,4071.39,3625.24,4088.86,4450.91,5403.54,5873.7,4280.79,6675.88,3833.62,7821.65,3818.53,4834.5,4842.38,6365.41,4401.81,4483.87,7388.35
"AKT1S1",4866.39,4956.85,7169.46,1594.13,7482.84,4601.5,4738.45,3248.01,6794.28,5136.26,6102.58,4196.27,4786.33,1172.69,5843.39,2109.31,6363.85,5323.62,9094.72,5473.94,7654.4,4496.1
"AKT2",3481.02,2914.18,3178.17,3277.13,2954.14,3447.93,3521.45,3623.69,2483.56,2905.5,4417.89,3803.58,2876.33,3296.8,3846.65,3765.02,4315.2,3035.76,2108.18,3437.3,2580.53,3262.65
"AKT3",5802.56,6467.65,4088.15,6266.75,5483.27,6280.56,5284.33,7872.03,6294.61,4131,6456,5518.57,2844.04,7265.34,5614.04,15576.3,7347.18,11640.3,3972.09,6464.46,5012.55,5958.62
"ALAD",17150.6,18402.9,24003.4,22339.4,16706.8,17278.4,14549.7,17364.5,15387.4,24973.5,21779,26846,20639.6,31850.8,20158.6,44518.3,18170.7,25577,16718.1,40499.7,28868.5,54522.3
"ALB",234811,149607,360897,220714,3134780,184086,1040830,72624.2,460912,123811,219756,423049,288321,81507.2,3441830,2738260,2546850,2108270,291253,154634,160804,44932.8
"ALCAM",40159.1,131232,40489.9,112154,54340.2,128001,36239.2,114812,42327.9,186429,62139,184219,24312.6,74218.8,31627.2,80225.6,26739.8,66365.8,41170.5,115091,31693.2,62000.8
"ALDH16A1",7685.33,7422.66,8051.18,6945.61,7678.83,9028.54,6514.44,7763.18,7976.19,12877.4,8166.6,8437.07,10053.6,10048.4,4727.13,7185.35,6861.87,8982.18,8174.16,7724.38,6323.77,10653.7
"ALDH18A1",31091.8,30190.4,27471,30336.1,17025.6,26374.7,21018.8,25471.7,29533.8,29643.8,28919.2,38710.9,18451.1,25506.2,21344.2,37202.7,31734.6,37729.9,18105.4,24657.6,22313,28352.7
"ALDH1A1",1033.81,1258.43,693.27,NA,NA,577.465,NA,NA,NA,NA,NA,1165.35,14487,8021.81,NA,NA,279.791,1105.86,2283.27,1101.48,5055.85,2374
"ALDH1A1;ALDH2",NA,3286.84,NA,NA,1362.68,NA,NA,7758.23,NA,NA,NA,6818.02,7844.19,7564.79,6236.67,8130.72,2647.03,4253.1,9535.82,3058.76,4971.41,3809.2
"ALDH1A3",3136.72,2792.07,5256.86,5096.02,7665.82,1449.97,3119.86,1722.39,13293.6,7198.34,2777.25,1267.04,3710.64,790.132,5396.5,6166.83,23853.4,3499.91,14162.3,2688.86,9793.75,1440.94
"ALDH1B1",31721.4,26821.3,56178.7,31941.2,19269.3,22533.5,14182.9,19398.5,48914.9,48815.9,35605.8,34657.1,12361.5,18106.3,59602.7,66208.8,33298.9,60964.1,10574.3,15824.8,23693.8,34539.3
"ALDH1L1",40210,41235.4,42227.6,30810,17878.8,28192.1,17901.3,20510.6,41430.5,69240.8,30026.2,60383.1,17186.8,46697.2,31928.7,50603.6,21003.1,57775,20737.4,46088.7,29511.2,79118.4
"ALDH1L2",48788.2,63083.1,51193.4,54519.2,21370.9,37473.2,29607.4,32278.3,52919.5,101886,37947.5,71939.8,21635.8,33862.6,49543.2,47377.2,31251.8,65340.5,33687.3,49205.5,38426.5,30655.5
"ALDH2",8489.46,9833.48,9972.73,6584.91,11336.9,11017.6,11728.2,15889.7,4181.55,6446.81,12851.1,17877.2,30313.6,50536.8,29358.5,31999.3,17149.6,38438.9,27461.2,29500.5,34084.8,36335.7
"ALDH3A1",NA,NA,NA,NA,4844.27,2935.86,1041.95,2545.09,2636.5,NA,NA,NA,5069.28,5809.61,NA,NA,2693.95,4915.89,5359.93,4732.92,5056,2981.67
"ALDH3A2",52900.1,66077.5,61260.6,55209,66104.9,89561.4,93961.9,146560,50819.6,47270,68082.7,73699.9,95694.8,89047.8,68261.8,47621.6,63848.8,73797.2,117973,159159,136801,104460
"ALDH3B1",14099.7,8527.87,17211.6,9667.09,16914.2,10972.9,13215,12377.7,13543,11563.2,8039.63,6000.92,8602.59,6952.61,5021.92,2469.03,4073.7,3020.85,9875.71,10621.9,9699.66,6019.63
"ALDH4A1",19702.5,20525.2,27515.1,27397.6,8049.98,13391.9,7842.11,13612.7,26332.9,45224.6,16753.7,25267,13267,21759.9,12930.7,16570.9,10141.4,21027.7,10569.1,14618.8,11300.2,12581.4
"ALDH5A1",2053.75,1315.17,2249.86,1685.65,1792.63,1798.51,1636.66,1454.66,3422.24,4503.83,3576.68,2307.52,1586.58,1416.32,1652.37,2576.29,3406.95,3821.95,1575.7,1466.61,2506.79,2138.61
"ALDH6A1",13973.1,15300.5,15286.8,12461.4,12556.9,19759.3,15667,36354.7,14355.7,22584.6,20541.2,42342.9,13812.9,23970.1,23101.3,26918.8,12987.7,26277.1,13124.3,27188.9,13442.7,31619.4
"ALDH7A1",30122.3,27685.8,29744.6,26510.5,35791.5,34141.7,26178.9,31227.8,27895.7,31944.8,35248,40694.2,25995.9,37206.8,19308.6,26367.6,21044.4,37775,19612.3,33242.8,20266.8,31881.6
"ALDH9A1",43269.9,38051.3,51123.6,33034.4,59062.1,66476.5,59593.1,52690.9,53518.8,57417.6,47276.8,53509.9,55723.8,75550.2,62253,61516.1,61113.4,62581.3,65607.3,88147.6,66450.9,60228.6
"ALDOA",592879,486847,673710,492869,558940,533415,450851,432506,689729,587723,636616,530846,616861,604592,896604,746252,1262780,738854,643906,742880,844441,699386
"ALDOA;ALDOC",23190.6,19561.9,45755.5,17670,38172.4,21395.3,17015.4,28433.3,40158.2,25737.5,24719.3,14733,56909,31366.7,115255,34948.4,102916,41664.6,97485.1,43030.2,41009.8,55684.7
"ALDOC",25764.2,19634,52719.7,25185.6,46471.6,54407.5,53283.4,69046.1,43145.4,38308.5,37006.8,58613.1,51383.2,72301.4,90645.3,82316.6,106412,101026,48908.9,107783,89533.6,150637
"ALG1",7540.68,6213.34,7398.32,6266.76,4939.79,6279.88,6506.64,6861.81,3308.27,4810.32,9346.8,7365.78,7752.09,8408.62,5933.27,7477.13,8173.82,7890.67,6099.47,7077.83,6086.81,8008.78
"ALG11",3605.71,4313.21,3887.39,5947.23,2016.08,2681.28,3600.46,2725.18,4039.69,7259.84,3135.39,2883.18,5019.43,5512.48,4993.19,6966.83,6457.95,7038.29,2887.56,3812.13,5156.34,4897.62
"ALG13",5059.91,1144.8,4434.65,953.091,5389.1,3779.09,3787.43,2170.06,3920.15,2365.7,7321.57,3606.69,3417.29,3721.32,2265.07,2490.16,4495.13,4485.39,4853.51,2836.57,5071.1,3500.23
"ALG2",7752.08,9934.1,6963.29,8480.57,4017.18,5439.09,6250.4,6641.31,6781.79,7467.62,6229.44,7461.28,5520.45,8515.16,7341.18,8296.34,7214.14,8003.36,6356.14,8018.69,7022.21,9104.94
"ALG3",3386.2,4695.26,1625.33,2724.16,1336.98,NA,769.684,1781.85,966.116,1463.57,1271.7,1917.02,1132.88,2509.39,694.361,1768.22,2582.99,2204.59,1585.12,1156.54,1399.79,1453.95
"ALG5",11630.7,16171.1,14344.6,19734,7174.46,15325.9,11533.8,16248,11031.9,13038.4,11393.5,12569.1,5848.55,9832.52,8890.3,18334.9,11784.7,18231.2,4186.68,11458.9,8439.44,9608.62
"ALG9",3629.56,3526.13,4316.16,2787.41,1767.94,2943.53,2850.44,2696.42,3867.58,3577.17,4001.7,2906.92,2451.71,3029.11,2375.52,2381.5,2945.71,3401.45,3045.99,3042.68,2821.37,3540.96
"ALKBH5",2014.05,1260.11,2726.5,1040.86,4251.66,2444.92,2725.7,2649.59,3144.54,1736.26,3368.22,1641.43,2864.79,450.966,2631.6,486.992,5501.09,668.935,3817.57,3684.64,4172.25,4376.14
"ALOX15B",NA,1085.62,NA,1314.52,NA,1705.04,NA,1275.62,NA,1890.94,NA,2332.22,NA,NA,3310.3,NA,1086.61,NA,576.993,810.684,NA,NA
"ALPL",NA,3890.04,3149.16,2755.51,476.537,2905.37,4007.48,950.822,NA,2891.67,1478.63,7457.59,7301.69,21103.6,1184.61,1400.81,NA,641.454,1305.16,9124.68,4105.05,16560.1
"ALS2",638.907,810.651,614.351,883.179,810.374,871.062,316.345,673.727,819.76,970.772,849.152,824.307,833.936,326.207,303.822,774.757,756.073,610.107,419.1,306.964,205.941,895.492
"ALYREF",9513.91,8866.83,15735.6,7774.13,19934.3,15800,15848.1,14208.9,15508,8673.85,11697.5,10267.1,18299.6,13714.6,3571.37,1911.06,3615.23,2136.89,22179.3,17095.5,21871.8,16571.6
"AMACR",1748.36,1573.21,1244.91,900.861,1480.24,773.6,835.347,904.188,897.877,1582.32,890.536,870.5,724.103,1498.46,691.223,1482.27,1213.43,1096.36,788.363,659.516,858.876,1127.91
"AMDHD2",12767.7,13131.3,13395.9,17294,14413,18468.9,10040.8,14340.1,13751.4,16353.9,16540.8,21707.9,12080.5,10924.4,5370.23,9274.91,6334.24,6561.16,7635.83,8740.9,9965.76,8345.16
"AMFR",1818.09,1471.97,1833.67,1282.92,1847.97,1919.49,2122.74,3394.8,1975.94,2160.61,2867.65,2367.22,1590.41,1348.53,1724.74,282.012,1636.42,710.022,1634.01,925.209,1958.92,1326.25
"AMIGO2",NA,NA,NA,NA,NA,NA,NA,NA,352.77,NA,NA,NA,265.528,NA,479.486,NA,641.746,NA,660.482,NA,293.766,NA
"AMOTL1",NA,825.431,1023.74,683.21,1072.5,1319.14,1395.74,1463.31,853.469,NA,1352.84,989.689,1128.17,821.448,NA,NA,2385.75,NA,755.156,1435.26,1629.99,954.316
"AMOTL2",1395.08,1259.72,1581.12,566.969,814.159,1093.9,1158.3,784.46,928.703,851.962,826.417,1051.19,59.1395,700.25,441.521,583.979,NA,839.354,199.722,684.155,NA,324.864
"AMPD2",11767.5,9761.91,12057.6,9195.21,6606.17,9717.3,6630.81,7972.48,11386.1,10525.4,11165,11772.6,12478.4,14771.3,23946.1,20544.1,17360.9,19290.9,10989.8,14717.2,15086.9,18494.9
"AMY1A;AMY1B;AMY1C;AMY2B",462.264,NA,691.518,NA,6728.86,NA,2214.96,NA,560.261,NA,838.086,1376.08,400.106,NA,6980.11,7042.72,3963.45,3789.6,136.157,NA,NA,NA
"ANAPC1",1091.48,610.264,932.865,815.16,1094.36,697.84,1229.75,888.631,1157.34,717.563,1122.83,999.127,693.628,995.487,301.173,173.416,1121.55,674.935,687.599,535.719,667.016,1023.67
"ANAPC2",924.685,1012.36,958.002,1051.4,547.427,1110.35,1025.92,808.65,728.177,858.879,957.944,866.435,723.95,1211.06,135.056,501.781,439.152,907.997,422.843,1060.86,709.923,580.001
