"","Ost_contr_11","Ost_contr_12","Ost_contr_20","Ost_contr_22","Ost_contr_8","Ost_contr_9","Ost_dif_11","Ost_dif_12","Ost_dif_20","Ost_dif_22","Ost_dif_8","Ost_dif_9","VIC_contr_213","VIC_contr_431","VIC_contr_432","VIC_contr_482","VIC_contr_494","VIC_dif_213","VIC_dif_431","VIC_dif_432","VIC_dif_482","VIC_dif_494"
"TEP1","0.0","0.0","0.0","87248.43","0.0","0.0","82444.91","93997.73","78421.26","81298.086","0.0","0.0","107108.49","0.0","132680.27","0.0","0.0","0.0","0.0","0.0","0.0","88236.33"
"SEMA3C","43573.07","29446.771","36275.33","44319.01","46725.805","33500.48","28508.275","0.0","28320.385","0.0","0.0","0.0","44254.203","33629.582","40960.348","29002.889","57087.957","0.0","0.0","0.0","0.0","0.0"
"GDF15","40507.258","65173.363","56140.566","46728.16","52151.824","73594.516","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","28792.053","0.0","0.0","0.0","0.0","0.0","0.0"
"NIPSNAP1","117889.31","87951.195","112205.52","112484.43","114575.18","104393.13","101879.85","119707.836","111107.12","108705.586","98173.04","0.0","157083.95","196568.88","137704.53","101542.766","102231.32","110977.12","173274.02","167801.22","95560.75","124673.2"
"NCAPG","0.0","0.0","0.0","0.0","0.0","0.0","30429.72","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","14149.967","0.0"
"ARPC5L","0.0","121095.1","94956.38","0.0","0.0","0.0","0.0","83738.78","84795.086","135669.3","0.0","0.0","102704.04","0.0","0.0","131205.84","0.0","0.0","0.0","0.0","0.0","75356.484"
"MICU1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"FAM118B","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"ZFYVE21","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"DDX50","0.0","0.0","0.0","23190.66","0.0","0.0","20020.002","23215.434","22906.28","20190.504","19469.357","0.0","25019.855","0.0","0.0","24357.484","22317.375","0.0","0.0","0.0","21698.744","36287.32"
"PDCD1LG2","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"ELAC2","41963.65","46439.145","31812.207","37603.363","39204.793","0.0","34411.758","40721.258","0.0","31065.28","56286.406","0.0","36582.723","0.0","0.0","36901.555","37670.08","0.0","0.0","0.0","0.0","25022.291"
"GRWD1","38403.336","43000.207","0.0","27598.9","0.0","0.0","38631.074","40229.906","0.0","28639.338","48083.01","0.0","48048.137","0.0","0.0","22572.785","32324.645","0.0","0.0","0.0","0.0","0.0"
"MACROD1","63398.758","67245.25","41166.35","60187.938","0.0","65441.273","57867.24","67914.79","0.0","58536.938","0.0","47671.457","45495.312","0.0","0.0","35789.15","36194.516","61323.938","63935.46","35252.76","0.0","40664.453"
"TCF25","40495.78","0.0","28877.28","32645.893","0.0","0.0","0.0","0.0","0.0","25759.465","0.0","0.0","77669.91","0.0","0.0","31036.883","33882.62","0.0","0.0","0.0","0.0","0.0"
"ECSIT","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"WDR77","47335.402","0.0","37564.58","37735.816","0.0","0.0","0.0","0.0","39313.56","0.0","0.0","0.0","69105.69","54393.67","0.0","68583.85","48424.492","25374.207","45270.56","28457.346","0.0","34419.402"
"CYBC1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"VKORC1","311098.3","341532.44","355452.88","301089.88","366016.25","558609.1","451355.56","356362.03","425624.06","354430.06","498500.38","394894.8","441903.5","295750.38","433705.1","333901.03","393068.5","450874.94","321642.12","522715.44","497596.75","0.0"
"DPH2","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"MRPL57","0.0","40103.363","39728.547","49660.53","43897.758","43856.664","42147.305","38372.168","40931.906","43187.918","25543.031","0.0","31389.648","0.0","0.0","31005.066","38032.062","53525.273","0.0","0.0","38627.0","28223.555"
"KXD1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"TUBA1C","7721605.5","4065322.0","6190996.0","6124201.0","4396402.0","5081753.0","4939273.5","4143756.8","5602285.0","5332879.0","4049785.8","2411851.2","9851238.0","1.0443631E7","8405087.0","9653666.0","6153568.0","4848557.5","6140156.5","5997117.0","4319329.0","7291729.5"
"MYBBP1A","79533.36","111872.42","80508.805","88714.84","78842.305","59998.74","90010.44","81263.28","83940.72","71240.71","96430.93","79723.54","134732.03","0.0","0.0","87635.63","93012.67","0.0","0.0","0.0","85063.74","86853.83"
"GORASP1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"FYCO1","53287.684","65503.793","41933.54","55341.51","52144.312","42047.727","61500.21","66369.695","44516.625","55743.594","51430.61","0.0","74404.55","48977.01","48582.062","50921.344","60810.43","44034.9","0.0","0.0","56111.133","36500.266"
"CORO1B","197483.38","182396.97","213934.8","205758.4","214120.55","227700.6","210709.5","203654.28","220729.94","235069.42","223325.05","192969.81","190802.75","146285.69","179715.42","172592.16","146381.6","187937.03","194311.77","214204.47","167815.7","225430.25"
"TXNDC17","257148.44","194538.64","258965.62","164890.22","171086.45","223207.98","215943.36","177997.34","283948.0","172883.06","188656.38","189973.53","210050.7","307237.78","316112.62","247842.78","220622.7","236895.27","316083.94","266645.47","243438.02","262459.7"
"CPPED1","141306.5","204548.52","204172.03","179344.98","172484.17","205349.4","271512.03","344954.0","403588.94","277632.22","351442.84","341364.12","179451.98","195396.83","84091.03","118670.96","148242.47","378119.75","413247.75","155790.11","290086.1","305799.3"
"VPS25","85935.56","86955.445","83153.96","97673.06","74459.24","80080.4","84553.53","91321.766","89234.375","90193.49","98367.41","80714.04","67865.82","51068.21","60047.562","51520.203","65295.89","100808.08","92431.09","83864.31","75063.0","76821.37"
"MRPL45","0.0","0.0","34090.844","0.0","0.0","36852.27","40229.395","39109.52","43579.14","41079.695","37777.383","0.0","0.0","52676.977","0.0","46627.8","49162.42","45863.27","0.0","0.0","36101.176","35927.13"
"C7orf50","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"MXRA8","92325.84","69537.695","70414.38","94289.016","58121.742","62106.105","90205.3","63110.05","72198.516","65962.086","58577.8","54592.8","107490.57","43223.71","46766.527","70940.62","63474.656","42534.63","0.0","26647.93","43751.805","42357.348"
"SDF4","126094.11","96856.72","81741.12","79347.58","65114.08","71859.086","77303.95","87352.984","72193.06","88579.516","84198.28","70919.086","68901.12","110961.195","110809.445","78146.77","90200.03","39394.168","0.0","32752.469","96265.484","81181.6"
"PAAF1","0.0","0.0","0.0","0.0","0.0","36080.88","0.0","0.0","0.0","40738.71","23078.639","0.0","0.0","0.0","52854.637","44469.613","0.0","35185.5","45309.5","0.0","42227.633","40668.125"
"PYM1","50672.77","39191.36","49923.96","48110.652","36200.03","49522.723","41500.83","39039.125","42924.91","45046.46","49385.266","33231.824","32173.283","36543.69","43869.938","41815.79","42570.387","45519.945","25700.428","29272.924","47332.543","38409.31"
"CHCHD6","0.0","0.0","0.0","0.0","0.0","0.0","34829.293","0.0","46558.152","37537.535","41172.176","0.0","0.0","0.0","0.0","0.0","0.0","51134.96","0.0","0.0","64498.246","85407.41"
"AIFM2","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","31880.145","0.0","0.0","22855.377","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","13227.934","0.0"
"ADPGK","47202.234","43068.285","47754.117","45930.055","44276.99","41741.934","42262.906","38893.035","50143.625","46950.215","47892.188","39470.773","51161.56","65177.996","60564.29","63964.297","49544.684","56216.34","58993.562","53192.926","52454.52","56585.68"
"LARP6","0.0","0.0","30976.44","0.0","45111.07","41062.3","0.0","0.0","0.0","0.0","0.0","0.0","0.0","33263.824","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"UQCC2","68648.94","68118.16","53970.832","50614.957","49090.824","52809.766","55775.906","64756.445","46359.87","61688.938","54139.008","52757.777","27885.102","42531.48","0.0","42324.35","48640.848","69425.5","87011.73","79754.61","55786.297","34936.27"
"MIEN1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","33366.973","0.0","0.0","0.0","0.0","0.0","0.0","35340.832","0.0","0.0","0.0","0.0","0.0","0.0"
"LLPH","27050.791","24566.76","0.0","0.0","0.0","0.0","31435.1","27942.646","0.0","0.0","0.0","0.0","0.0","0.0","0.0","28722.686","30579.684","0.0","0.0","0.0","27257.078","0.0"
"PELO","68476.98","53331.957","52228.402","52010.67","56407.46","52070.004","46954.016","34695.676","50954.89","43054.73","48695.45","41939.066","50562.88","67209.76","69686.32","48183.617","50132.61","0.0","0.0","0.0","44096.24","48552.75"
"PRXL2A","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","13056.313"
"TRIM56","56971.215","0.0","67744.4","68269.836","60663.277","63049.36","61461.4","68969.56","74679.16","65540.98","52622.344","0.0","49539.99","56911.918","0.0","35342.168","54733.93","0.0","0.0","0.0","73215.79","88347.26"
"ERP44","577692.1","480295.56","543176.1","469255.25","445347.34","506316.88","443776.75","439702.56","486963.62","573233.5","571336.25","561407.9","580923.2","619805.6","543456.3","615130.3","595006.25","515596.53","487096.6","518843.84","585660.5","621167.06"
"LXN","35536.707","23593.14","73826.76","71686.12","59946.457","50282.375","0.0","0.0","0.0","0.0","0.0","0.0","138502.64","58956.74","0.0","111168.41","160059.0","100358.24","0.0","0.0","74707.19","90466.37"
"NTPCR","0.0","0.0","37011.54","39443.457","28373.14","31901.229","45826.117","0.0","37815.84","24802.232","0.0","0.0","55041.594","37315.61","33886.504","32689.35","38070.246","31857.236","37106.3","32745.615","34937.664","35890.348"
"TACO1","202072.17","167897.78","147172.42","155462.12","134447.17","160071.86","147006.06","145048.34","132632.12","132130.81","99451.83","131633.77","125453.88","124695.72","116850.45","138434.05","129885.58","167203.88","190640.66","178700.23","147088.7","106765.766"
"TUBGCP2","0.0","0.0","25908.115","29916.383","46076.906","35308.69","33223.95","25706.537","45376.734","49368.707","39280.84","0.0","25678.166","20369.014","0.0","18579.705","35521.844","41482.797","20493.973","0.0","22471.363","32179.484"
"ESYT1","537909.4","503921.47","581054.9","653222.2","455601.0","634422.0","517379.1","434732.44","676583.75","584236.75","486071.25","493990.84","653177.8","551180.5","534179.6","604978.8","487579.88","552041.94","433756.4","437331.72","509699.4","633949.4"
"UBAC1","23624.266","0.0","24200.598","21465.408","0.0","0.0","26123.463","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","16782.367","0.0","29070.031","0.0","0.0","0.0","0.0"
"CCM2","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"YIPF4","0.0","0.0","30431.525","28099.973","0.0","0.0","39088.69","0.0","31606.525","27439.95","0.0","0.0","0.0","0.0","27800.912","0.0","31784.479","0.0","0.0","0.0","22606.367","20453.113"
"PHAF1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"CNPY3","63536.902","71370.305","62223.387","64872.49","78158.17","76006.23","46522.336","56934.062","59572.77","45093.547","80786.695","84116.664","61900.04","81469.14","60349.81","71427.02","52991.887","71477.016","88624.2","73178.445","73233.19","54048.64"
"ALG1","38400.316","0.0","0.0","45246.715","0.0","44324.84","35273.234","44183.332","36189.68","47550.934","41759.895","0.0","45926.043","50181.164","52326.96","31067.453","27964.312","60575.82","60936.684","61679.75","40838.695","47058.508"
"INPP5K","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"NDFIP1","25685.121","0.0","22419.139","38353.2","0.0","0.0","46053.97","0.0","26345.291","24643.717","50952.53","0.0","0.0","0.0","0.0","0.0","24440.229","0.0","0.0","0.0","0.0","0.0"
"PSMG3","99011.016","86640.75","0.0","58330.676","49926.996","0.0","66602.48","89708.164","0.0","76601.1","0.0","0.0","58386.49","0.0","72425.09","58259.477","0.0","57056.88","86606.22","0.0","0.0","88571.13"
"COPS4","210835.3","196620.1","187654.34","207526.28","182970.7","191048.39","202776.52","200765.12","194495.56","206580.56","206581.19","208294.06","167794.94","167877.06","162716.92","184489.2","178923.23","200539.95","168212.8","189763.12","184867.27","173900.22"
"DIDO1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"RBM42","0.0","84967.664","127026.55","164979.06","0.0","99412.84","146491.17","133831.61","0.0","0.0","0.0","0.0","0.0","0.0","0.0","330929.66","163583.66","0.0","0.0","0.0","0.0","159719.52"
"DCTN5","36118.207","0.0","34933.89","24144.01","0.0","0.0","28605.713","0.0","0.0","31117.02","0.0","0.0","30927.814","38044.715","0.0","35255.695","15013.153","0.0","0.0","0.0","0.0","30376.799"
"MCMBP","0.0","0.0","0.0","0.0","0.0","0.0","0.0","38555.625","0.0","0.0","0.0","0.0","0.0","0.0","0.0","30158.26","0.0","0.0","0.0","0.0","0.0","55696.367"
"AARSD1","0.0","27509.994","0.0","29593.879","0.0","0.0","30308.725","0.0","24733.006","0.0","0.0","0.0","0.0","0.0","0.0","0.0","24534.623","26005.248","0.0","0.0","21179.596","31014.508"
"ANP32E","62275.125","75018.99","0.0","57172.207","50931.24","0.0","64739.543","59838.168","49455.383","0.0","0.0","0.0","65218.934","55074.207","44828.14","63488.01","70639.414","0.0","0.0","0.0","70473.86","61855.457"
"LRRC1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"PI4K2A","78485.87","93621.32","101703.18","116793.914","101732.42","106268.92","87911.11","79821.03","87611.305","95124.48","99181.27","93647.1","140499.8","59758.062","74381.36","81253.52","99428.914","91437.36","70852.33","74376.43","60024.85","74696.87"
"TMEM43","402293.06","575648.1","484616.25","506018.94","432040.22","475114.88","604848.0","744492.06","642662.3","648403.9","539426.8","532525.1","581788.6","417874.44","432010.4","627978.6","565372.1","600088.1","481552.16","518534.28","611653.75","655367.7"
"TBCD","37194.625","50197.145","29383.814","45604.582","41077.285","38221.727","42271.58","47619.207","39995.94","42954.945","49480.484","50416.0","43390.74","40658.2","43635.74","32325.973","28082.412","47290.68","35955.145","40685.582","36465.824","39931.535"
"TTPAL","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"FUCA2","0.0","24929.645","28292.533","0.0","0.0","0.0","0.0","0.0","25154.045","0.0","0.0","0.0","0.0","55770.797","39054.73","31574.797","21286.799","0.0","0.0","0.0","0.0","35294.797"
"HGH1","0.0","0.0","21554.951","18025.45","48646.36","0.0","26431.783","22877.236","13082.809","17921.281","0.0","39294.246","28675.383","0.0","0.0","19626.984","15418.229","27293.771","0.0","0.0","22946.814","18850.137"
"DHRS4","58449.34","45715.652","53910.523","52989.926","58458.34","44234.4","28908.467","44945.438","51969.965","42364.523","63318.348","56482.492","0.0","0.0","22729.783","52159.168","29236.25","52940.37","47373.805","44010.504","39932.086","21745.104"
"LMF2","32417.943","41222.535","45509.16","40034.61","38243.598","39426.266","38660.023","44606.926","57733.086","35312.582","59398.277","67075.484","49291.58","64928.355","52523.598","34563.383","50139.348","47510.867","61393.004","54817.14","41477.22","56731.383"
"DOHH","64768.168","43656.094","56629.246","51198.74","35511.895","39931.805","42322.8","43365.72","41466.85","43666.85","39504.24","32477.562","48985.383","63985.43","68444.78","70093.195","56947.72","42039.438","52801.31","50462.72","42698.234","42719.652"
"TMEM70","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","100656.555","0.0","0.0","76968.8","0.0","57155.66","0.0","0.0","0.0","58237.75"
"TUBB6","3097003.0","1808154.2","3065735.5","2474590.2","1783461.4","2607163.2","2185934.8","1872150.6","2901597.0","2300293.8","2213916.0","1705269.1","3861857.8","3620939.5","3426403.0","3912080.2","2945018.2","2039744.8","2345954.2","2468686.0","2045881.8","3327990.5"
"PAXX","92910.12","86084.01","68059.95","85471.82","60789.902","69289.26","69195.4","73303.734","69476.76","62789.6","67452.086","0.0","72155.266","0.0","0.0","92349.61","58973.816","48793.785","0.0","62266.746","44368.582","71598.09"
"HNRNPUL1","136761.31","123157.56","94115.43","98860.94","97235.984","90765.28","100873.0","108623.836","88084.15","96766.266","88018.13","83409.83","112820.08","122741.445","106348.63","127134.48","141869.38","117153.195","87317.44","91377.555","112004.5","118714.83"
"PDCD10","58112.582","62965.684","47510.22","45645.637","45531.223","58318.31","52161.703","57507.734","61548.2","39901.73","0.0","0.0","73608.7","62936.96","45676.01","49494.496","46691.984","65777.055","0.0","0.0","56984.434","37962.81"
"DERL1","0.0","0.0","0.0","56659.848","0.0","0.0","39023.12","0.0","65183.168","0.0","0.0","0.0","98969.38","0.0","0.0","84720.52","45914.887","0.0","0.0","0.0","0.0","61594.633"
"EFHD1","0.0","0.0","97924.945","49868.094","0.0","93739.42","67860.22","76203.56","122481.58","125294.24","0.0","138876.27","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","54489.207","0.0"
"HTATIP2","118564.18","97242.414","94773.69","69793.74","0.0","104188.664","110535.68","121772.07","127410.05","81018.4","92051.76","66222.69","160173.6","105397.69","91021.84","93454.6","71820.77","142936.17","132862.61","123678.61","109375.2","103049.59"
"DDX23","52830.973","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","45098.13","38918.2","0.0","0.0","0.0","0.0","0.0"
"BDH2","155070.83","145000.62","96632.05","160601.95","90169.51","143830.16","168813.77","192312.8","130485.08","146365.6","75832.72","80905.59","235069.84","193207.22","105571.125","149560.81","143170.6","191844.48","274770.6","173662.5","179965.02","176718.86"
"ALG12","0.0","0.0","0.0","409488.12","0.0","0.0","0.0","0.0","350552.38","0.0","0.0","0.0","488075.3","0.0","0.0","303917.03","347935.66","0.0","0.0","0.0","0.0","0.0"
"MRI1","49900.715","57676.918","56531.38","66622.4","60024.87","62429.59","50890.2","52001.766","48262.418","67907.68","51161.586","56349.066","42983.523","39518.777","47966.184","30482.24","37242.98","67234.46","70106.27","50436.082","51970.5","47633.957"
"ABHD6","258831.53","0.0","0.0","0.0","0.0","334563.75","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","234850.89","0.0","0.0","0.0","0.0","0.0"
"MLPH","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"WDR18","0.0","0.0","0.0","17046.342","0.0","0.0","0.0","19522.594","18109.451","0.0","0.0","0.0","34073.95","0.0","0.0","28557.656","18420.555","20819.053","0.0","0.0","0.0","28269.19"
"THUMPD3","0.0","0.0","0.0","35848.242","0.0","0.0","0.0","0.0","28945.04","0.0","0.0","0.0","25099.39","0.0","0.0","22524.596","23947.455","0.0","0.0","0.0","30808.457","0.0"
"ADI1","141693.95","107551.1","65822.37","70983.63","59674.656","92534.445","83717.03","98550.336","73922.0","76090.77","73979.414","0.0","83405.516","69032.87","75922.87","95153.77","80659.57","88946.28","53549.645","84744.49","104175.74","105137.35"
"RNF126","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"MECR","0.0","27138.953","20852.658","0.0","0.0","0.0","0.0","36655.01","0.0","29399.95","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"NTMT1","77787.016","62323.77","84578.45","75912.016","57017.754","73882.13","66065.38","58575.85","72467.28","57846.223","58678.54","56348.797","52038.45","71156.625","50752.047","62062.33","41854.41","49702.016","60023.996","55958.273","49729.34","46403.7"
"MLST8","26543.701","0.0","29131.477","31766.36","0.0","28945.768","24482.186","27901.7","30747.55","26068.277","0.0","0.0","27871.174","28078.996","0.0","21734.844","26482.154","33545.76","0.0","37757.797","25130.28","26394.062"
"TMEM109","100760.62","101469.04","99187.25","129015.875","136874.34","91147.12","79152.7","84833.76","69505.76","68584.86","56024.676","49688.04","150659.61","76028.664","95892.61","148778.39","157011.3","61026.31","0.0","47674.82","84990.73","59569.06"
"PBDC1","83144.11","51842.0","60159.055","57208.16","58524.48","70413.32","54966.965","62082.47","66696.836","51686.914","68220.21","56919.184","76431.016","85212.75","63827.594","73259.055","64155.49","75906.9","64536.535","80163.02","65702.42","58184.824"
"DUSP23","40368.43","48753.33","0.0","33957.9","0.0","0.0","98259.25","120417.664","49796.164","74274.164","60381.953","0.0","33805.164","0.0","0.0","0.0","0.0","0.0","0.0","43258.137","41496.43","55480.55"
"TMED9","462591.16","354069.03","514822.5","446154.72","441906.38","461037.72","363782.28","309847.88","419323.06","468970.56","402362.75","231973.05","540133.4","598995.25","577823.94","531842.8","546026.56","362305.9","424505.16","540197.25","499753.56","422059.97"
"NUP58","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"GGACT","24757.707","32207.66","0.0","0.0","0.0","49528.652","23787.713","28783.023","25603.088","28394.924","0.0","53384.387","25046.85","20241.53","0.0","13900.63","21932.531","30717.332","38683.33","33276.72","25711.746","30872.611"
"GNL3","0.0","0.0","34723.402","32046.014","0.0","26302.002","0.0","0.0","0.0","0.0","0.0","0.0","53408.242","0.0","0.0","60670.023","49535.23","0.0","0.0","0.0","0.0","50198.676"
"SPATA5L1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"NUP85","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"TPPP3","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"ELOVL1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"KATNAL1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"IFT27","0.0","0.0","25461.508","0.0","0.0","0.0","0.0","0.0","0.0","25305.977","0.0","0.0","40528.77","33537.18","0.0","41749.598","20591.0","0.0","0.0","0.0","0.0","0.0"
"NUDT9","171592.16","115935.84","128194.375","122874.53","103843.45","121341.17","108379.08","103262.64","129793.43","109158.13","105160.445","111881.79","107655.055","133735.05","136985.2","120968.31","144736.22","126777.414","143008.16","153005.34","122783.15","120707.17"
"TARS2","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"ACAT2","158312.31","127766.695","105452.72","140684.84","108391.0","124550.91","201406.38","173350.33","184294.61","168884.88","163830.42","102906.81","176979.75","77560.75","111353.5","139608.98","158616.1","209692.05","141414.2","169095.08","159566.25","224783.36"
"RBM4","47703.02","0.0","41845.18","41348.535","0.0","31144.043","31127.21","39570.64","48918.062","42384.582","0.0","0.0","49017.773","0.0","40776.164","59383.273","47298.26","56953.453","0.0","0.0","39358.137","52834.88"
"FUNDC2","0.0","0.0","0.0","33103.863","0.0","35723.883","0.0","0.0","48804.473","36226.13","34950.695","40109.508","0.0","0.0","0.0","0.0","0.0","55345.117","0.0","43970.598","33700.824","0.0"
"SF3B5","105502.59","104663.15","75929.95","70313.664","79058.45","75052.86","95879.37","88207.305","60346.45","72545.0","68470.61","55837.824","65451.055","0.0","0.0","68612.586","94607.48","86218.32","0.0","0.0","80649.62","86842.586"
"SFXN3","151770.9","121830.5","138135.69","187655.42","124848.266","153957.98","159664.78","141547.5","205918.0","178939.19","142923.72","117869.21","249878.31","156919.55","97470.04","189762.8","134144.27","236649.48","162581.2","160858.58","120847.21","183565.55"
"CHID1","33012.754","44769.58","47422.695","55492.598","49118.92","59685.88","53954.215","67407.664","63446.484","67735.734","54671.46","60023.598","107837.43","60790.5","50460.145","67700.336","57609.31","95526.69","82809.695","83578.92","97682.77","97040.734"
"LSM14B","108766.84","342166.6","444697.84","317065.97","0.0","0.0","169884.02","0.0","0.0","304222.28","0.0","0.0","0.0","0.0","0.0","0.0","280579.84","0.0","0.0","0.0","0.0","0.0"
"SORBS1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","57884.86","0.0","0.0","0.0","39789.508"
"HINT2","145874.4","103051.016","82954.85","81331.01","61146.605","100900.35","57531.355","69419.945","83782.625","70604.15","93575.75","72603.414","60036.46","85414.29","55650.582","73820.336","62291.938","82218.74","149463.97","116332.266","65712.98","50828.914"
"CARD6","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"OSBPL11","0.0","0.0","0.0","0.0","27388.232","0.0","0.0","0.0","0.0","0.0","0.0","29196.395","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","24088.97"
"OSBPL10","0.0","0.0","21417.797","0.0","0.0","25011.477","0.0","0.0","0.0","0.0","0.0","53527.066","0.0","0.0","44734.598","0.0","0.0","0.0","0.0","0.0","18027.47","0.0"
"C1QTNF5","0.0","0.0","0.0","270284.47","0.0","0.0","254710.64","0.0","346109.88","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"NAA15","98731.97","108700.48","104611.42","101521.75","99132.13","96137.97","106996.8","94463.766","105871.81","99738.414","130756.32","124366.39","105521.35","112151.53","125782.79","105503.61","98425.23","122544.7","136418.58","118763.984","105908.73","89554.14"
