Genes	D:\data\Ksyusha\dia_17.11.21\ost_d8_cont_Slot1-25_1_2486.d	D:\data\Ksyusha\dia_17.11.21\ost_d8_dif_Slot1-27_1_2500.d	D:\data\Ksyusha\dia_17.11.21\ost_d9_cont_Slot1-36_1_2498.d	D:\data\Ksyusha\dia_17.11.21\ost_d9_dif_Slot1-42_1_2497.d	D:\data\Ksyusha\dia_17.11.21\ost_d11_cont_Slot1-41_1_2482.d	D:\data\Ksyusha\dia_17.11.21\ost_d11_dif_Slot1-33_1_2484.d	D:\data\Ksyusha\dia_17.11.21\ost_d12_cont_Slot1-21_1_2488.d	D:\data\Ksyusha\dia_17.11.21\ost_d12_dif_Slot1-38_1_2478.d	D:\data\Ksyusha\dia_17.11.21\ost_d20_cont_Slot1-37_1_2491.d	D:\data\Ksyusha\dia_17.11.21\ost_d20_dif_Slot1-30_1_2495.d	D:\data\Ksyusha\dia_17.11.21\ost_d22_cont_Slot1-20_1_2493.d	D:\data\Ksyusha\dia_17.11.21\ost_d22_dif_Slot1-32_1_2480.d	D:\data\Ksyusha\dia_17.11.21\vic_213_cont_Slot1-29_1_2489.d	D:\data\Ksyusha\dia_17.11.21\vic_213_dif_Slot1-35_1_2494.d	D:\data\Ksyusha\dia_17.11.21\vic_426_cont_Slot1-19_1_2487.d	D:\data\Ksyusha\dia_17.11.21\vic_426_dif_Slot1-26_1_2492.d	D:\data\Ksyusha\dia_17.11.21\vic_431_cont_Slot1-24_1_2481.d	D:\data\Ksyusha\dia_17.11.21\vic_431_dif_Slot1-31_1_2483.d	D:\data\Ksyusha\dia_17.11.21\vic_432_cont_Slot1-22_1_2479.d	D:\data\Ksyusha\dia_17.11.21\vic_432_dif_Slot1-39_1_2496.d	D:\data\Ksyusha\dia_17.11.21\vic_482_cont_Slot1-40_1_2485.d	D:\data\Ksyusha\dia_17.11.21\vic_482_dif_Slot1-23_1_2499.d	D:\data\Ksyusha\dia_17.11.21\vic_494_cont_Slot1-34_1_2490.d	D:\data\Ksyusha\dia_17.11.21\vic_494_dif_Slot1-28_1_2477.d
CNTNAP1	4020.87	2484.51	3904.95	1809.65	3693	5877.25	6479.59	3165.25	4648.17	3308.47	6616.83	5732.65	4357.94	3973.64	2403.91	404.04	1414.5	490.198	5006.08	1825.1	5064.05	6978.11	3877.6	5161.13
COA1		992.961		449.405	1646.72		672.811		1361.58		2379.76					1909.18		545.178		944.403		866.614	2476.05	
COA3	12865	6718.88	17673.8	10396.5	14034.6	17830.8	12891	12627.9	17749.6	12056.1	15746.2	11977.3	12624	12810.4	7367.01	11558.8	9762.33	11616.1	11512	16161.4	11903.3	10169.7	15036.8	10875.2
COA4	10558.7	7849.83	14019.9	8280.17	16667	17856.9	16251.7	24783.1	13261.5	6103.77	6587.5	13881.2	2940.35	10404.7	1524.11	2812.6	7440.66	10351.1	17723.3	4276.08	4962.51	13817.3	4920.97	10937.4
COA6	3349.44	3856.08	5404.67	4026.21	3320.93	4412.32	3349.75	3679.86	3766.41	2606.02	3429.83	3340.7	826.169	4751.19	819.889	4367.19	2837.4	7355.24	1483.44	3843.31	2353.83	2282.3	1183.26	1970.02
COA7	763.664	793.088	884.604	1243.95	873.632	1672.09	1243.62	984.436	1079.38	766.898	1118.37	1039.97	476.588	1853.38		2198.9	1144.7	2514.07		829.966	368.972	753.373	565.083	989.431
COASY	7738.47	7469.08	8924.76	10676	6778.01	11470	9184.96	9610.31	7345.65	8546.9	8362.61	9269.66	7078.11	10698.1	5592.52	6321.63	5681.14	9427.54	5195.68	10348.8	5950.35	8050.95	5592.61	6562.15
COBLL1	984.73	2408.71	1409.77	1460.85	843.783	1798.46	2734.91	1720.42	2402.45	2690.56	1940.98	2015.36	866.246	2476.34	1129.87	2845.76	1637.1	5903.87	1219.89	5175.59	718.983	1395.74	1052.76	881.531
COG1	3952.02	4512.76	2914.15	2764.37	2463.7	3618.54	2541.32	2744.51	3420.76	3826.83	2688.13	4489.49	2360.6	3202.34	2143.25	1637.55	3078.29	3200.97	5248.28	3879.14	1912.09	3143.28	4580.64	3356.51
COG2	1706.07	2028.94	1075.69	2012.73	1856.35	2133.7	2324.46	1916.44	2026.09	1722.63	2324.47	1649.88	1453.99	1248.63	2523.78	1464.52	1915.25	1487.05	2350.97	2746.21	2206.51	1950.76	1872.28	1704.88
COG3	1877.64	2170.52	1734.85	1560.34	1593.49	2574.37	1616.62	1748.64	1774.1	1612.39	1570.92	2084.47	1036.25	965.376	1029.53	780.485	1312	1189.99	1728	1261.57	1071.49	983.176	1424.96	1978.63
COG4	3607.86	6620.13	4416.4	4677.05	3462.94	3830.21	4339.37	3438.43	4186.85	4013.74	4015.18	4953.78	2548.54	3764.76	2990.48	2130.35	3959.26	3102.75	4632.79	4266.68	3160.51	4350.38	4595.61	3755.17
COG5	3386.68	3775.97	2997.03	4479.2	2647.55	3510.56	3327.8	3168.28	4359.31	3726.63	3407.35	3318.84	3289.96	2868.09	2901.73	1893.37	3209.68	2863.42	3666.73	2598.64	3629.56	2968.41	4227.32	4340.35
COG6	3074.92	4324.2	3329.21	2343.46	2917.34	2171.29	3318.45	2305.1	3790.35	2525.95	3715.99	2686.44	1824.21	2203.25	3307.53	977.541	2977.77	1407.59	3411.62	2059.88	2783.46	3094.74	1715.79	1835.55
COG7	10875.7	14307.7	12364	12549.3	6724.62	11960.3	10118.8	12830.9	10510.8	11642.3	13407.1	14740.9	7292.79	8980.9	6033.1	5600.15	6957.46	9024.44	14705.6	10342.4	6321.24	11368.1	11034.9	11779.8
COG8	2371.7	3606.79	2859.48	2860	1419.98	2195.96	2580.09	1407.11	2341.75	2156.02	2008.16	1952.39	1776.22	1074.13	1434.84	1120.84	1748.49	2110.28	2992.29	2072.36	2156.02	2254.85	2017.16	1490.71
COL11A1	7118.02	21922	9403.6	8997.08	2036.53	7123.13	1306.78	2230.48	7820.51	35473.4	5053.55	12670.7			1881.05	3493.62	2184.22	3619.37	3085.02	2602.63	384.954	315.923	654.949	1243.99
COL11A1;COL5A1;COL5A3	4228.64	5446.69	5951.64	1883.58	3464.42	3322.41			19485	34592.5	18357.1		63400.8		56631.2				8811.09		58657.7	5839.55	18115.4	7928.07
COL12A1	20451.6	10053.5	17177.3	3807.9	14498.7	4640.3	18258.9	4800.16	21437.4	22607.1	13140.1	6040.27	5651.96	934.339	7973.83	3329.8	6453.46	2459.75	7559.25	2657.71	8653.21	6721.44	6940.53	15348.9
COL13A1									746.223		979.1		1802.68		2447.43		345.013		4153.84		4548.25	749.129	4242.64	624.535
COL14A1	13560.2	2253.06	19834.4	16096.4	8575.07	2718.89	17287	4032.53	10544	2489.26	12468	2006.67	27877.7	3209.58	10427.6	3538.26	9256.33	548.374	4684.54	2090.88	27374.7	11317.1	22273.3	7696.66
COL15A1	444.289	1170.92	1534.61				1509.93	983.672	14949.4	6932.5	4946.64	1241.25	2124.56	2455.97	997.294	559.405	2510.96	1278.54	468.078		3613.88	1437.8	1871.28	2765.91
COL16A1	96.3649	525.38	108.444	161.48	423.069	231.452	180.184	298.536	140.32	320.595	258.377	149.558	118.961	432.915			548.774	62.5202	626.08	277.418		155.925	192.159	352.184
COL18A1	3384.21	4338.95	219.902	2986.75	5492.65	7458.37	8233.01	4935.98	3075.34	3769.9	7643.51	6049.52	3675.9	9600.71	2204.96	675.951	2757.32	1670.38	4776.91		4160.03	14189.6	7029.1	30728
COL1A1	324739	155757	330997	37853.1	246961	73143.2	135783	24996.2	407405	173129	191115	33265.5	114753	6046.99	170291	20504.1	49736.8	10851.3	169905	11501.4	136769	36385.5	163107	62863.7
COL1A1;COL2A1	35278.7	27179.9	41521.8	4342.07	24034.3	6687.73	10956.5	5361.93	55445.1	29009.2	23429	6668.07	16949.9	235.038	25534		6555.58		15287.9		23924.5	2885.42	15291.4	8166.05
