"","Ost_contr_8","Ost_dif_8","Ost_contr_9","Ost_dif_9","Ost_contr_11","Ost_dif_11","Ost_contr_12","Ost_dif_12","Ost_contr_20","Ost_dif_20","Ost_contr_22","Ost_dif_22","VIC_contr_213","VIC_dif_213","VIC_contr_431","VIC_dif_431","VIC_contr_432","VIC_dif_432","VIC_contr_482","VIC_dif_482","VIC_contr_494","VIC_dif_494"
"MOCOS",11.04147,10.81192,10.91586,11.07184,11.3513,11.28316,11.28916,10.60782,11.4665,10.6551,11.22864,10.89551,10.38939,10.69512,11.03346,12.24378,11.09698,12.03535,10.5094,10.91769,11.40612,10.2395
"MOCS1",8.88293,9.3202,9.71752,9.59449,6.15099,9.26616,7.87006,9.44281,9.3673,9.7649,9.66634,8.8644,8.54701,7.36453,9.44641,10.06758,8.10799,9.11628,7.43758,8.56169607954593,8.33963393314697,9.59706
"MOCS2",12.40873,12.59606,12.61253,12.31236,12.55732,12.33769,12.33752,12.35096,12.06984,12.27333,12.30046,12.33203,11.73201,12.72096,11.8054,12.69965,12.49302,12.56027,12.17484,12.83913,11.92897,12.2731
"MOCS3",11.06956,10.87644,11.39778,11.08775,11.36202,11.1765,10.88065,10.61064,10.95208,11.32074,11.34325,10.89507,11.32065,11.51797,10.98031,11.09345,10.46707,11.32678,10.83899,11.29445,11.09626,11.12859
"MOGS",14.77325,14.94677,14.88949,15.0734,13.97849,14.75353,14.24078,14.39452,14.73713,14.949,14.90087,14.96522,14.47398,15.02954,15.05603,14.79535,15.07509,14.83907,14.65068,15.0446,14.69905,15.05737
"MON1B",12.20221,11.6072,12.27318,11.892,11.85374,11.8378,11.47408,11.87767,12.268,11.89887,12.52335,11.6146,12.19965,12.77995,11.05614,12.14315,11.68289,12.7086,11.83723,12.3705,12.34309,11.9787
"MON2",11.95606,12.21415,11.91156,12.02568,11.41635,11.75318,11.71425,11.49875,11.95147,12.32985,12.25316,11.82643,12.07459,11.83855,12.11399,11.75814,12.1289,11.9854,11.72566,11.88958,12.20204,12.30849
"MORC2",9.00472,9.32268872416032,9.80208,9.3556916899538,8.38654,9.37557797447561,9.75252,9.73018,10.34588,9.40567,8.95135,9.12815,9.20521,9.02165524733506,8.8859,8.51779524614809,9.64293,8.74645,8.5592,9.78375,9.54286,9.7732
"MOSPD2",10.7855,11.30713,10.98583,10.94136,10.42148,10.91536,10.4553,11.102,11.34349,11.22872,10.76315,10.91576,10.22348,10.92119,10.62057,10.7642,11.10898,11.03354,9.99671,11.32056,10.63902,10.549
"MOV10",12.52521,11.37658,12.33411,11.40377,12.48542,12.4392,12.94176,12.24435,12.49873,11.00615,12.83424,12.01282,12.21531,11.50703,12.02992,11.62593,12.46666,10.57858,12.1957,11.8037,12.21417,12.26888
"MOXD1",10.51395,11.16487,10.65105,11.13121,11.54151,12.09018,11.55092,12.60425,10.78751,10.8381,12.56747,12.25111,11.1428,11.19117,10.76127,10.59714,11.55653,12.0702,10.15154,10.37887,11.91283,11.57171
"MPC1",10.77283,11.4718,11.09557,11.4265,10.45016,11.18432,9.69462,10.91748,10.61922,11.65654,10.85942,11.20312,10.82424,11.34739,9.8503,11.52273,10.49391,11.87284,9.83289,11.14071,10.04409,10.74142
"MPC2",14.06357,14.63857,13.83341,14.5887,12.61172,13.85079,13.6329,13.81584,13.63042,14.3858,13.54414,14.20152,12.36446,13.97526,12.93298,14.08399,13.38911,14.40382,12.57977,13.28283,13.24461,13.02911
"MPDU1",13.63779,14.71756,13.86072,14.12646,13.83109,13.83025,13.40523,13.45884,13.98014,14.46273,13.72928,13.54876,13.67624,14.37871,13.62142,14.47362,13.57599,14.24612,14.00688,14.31767,14.08028,13.48389
"MPDZ",10.92218,10.91403,10.81096,10.83052,10.72183,10.98633,11.24493,10.88303,11.34888,10.93669,10.85803,10.43322,10.7726,11.33619,10.83215,10.79923,10.99597,10.42958,10.98659,11.26123,10.95361,10.74375
"MPG",11.01914,11.57534,11.54411,10.87242,12.78114,12.54067,12.93929,12.40878,12.1788,11.6466,11.66558,12.33671,11.41533,10.30673,10.09013,9.69405,11.62978,9.75145,12.02872,12.12822,11.5707,11.53644
"MPHOSPH10",12.25384,11.8308,12.6901,11.78326,13.14685,12.4841,12.72336,12.24973,13.06044,11.70235,12.80104,12.33574,12.25141,11.73037,12.71816,12.75149,13.77727,12.62931,12.58941,12.63275,13.01808,12.49822
"MPHOSPH8",12.20689,11.55844,11.86554,11.6667,12.0732,12.13304,12.647,11.99078,11.70119,11.03371,11.92766,12.10043,11.12696,10.27406,8.54325,7.83799295439932,9.48766,7.57543,10.67113,12.0221,11.49377,11.38447
"MPI",13.09574,12.99128,13.17,13.12428,13.15521,13.38373,13.51296,13.52945,13.25036,13.26392,13.44417,13.54323,12.42708,13.44706,13.36829,13.61189,13.88642,14.09997,12.67499,13.91569,12.96971,13.68874
"MPP1",11.63865,11.11783,11.58344,10.43763,12.21789,12.09325,12.14416,11.64437,11.80504,11.58346,11.25446,10.59599,11.74357,11.73282,11.99292,11.81984,12.16423,11.9208,12.43169,12.47993,12.30315,12.40818
"MPP2;PALS2",9.32884,8.72855,9.43331,9.47208,8.53203,9.77127,10.43592,10.24002,8.84196,8.87843,9.78675,9.43797,10.98887,9.13542,8.93733,9.04028,9.17168,9.12845,9.98229,9.8202,9.5252,10.03067
"MPPE1",10.35239,10.14905,10.14249,10.92017,9.22764,9.48113,10.06688,10.30105,10.27418,9.65637,10.36538,9.61361,9.91434,9.81587,7.6931,8.81031,8.80630410611915,8.5509,8.58833,10.56678,9.60197,10.69086
"MPRIP",14.28566,14.06592,14.37346,13.86921,13.8245,13.8085,14.08382,14.14564,14.6306,13.84726,13.76421,13.38678,13.41967,14.41509,13.51104,14.06836,11.83415,14.48749,13.34202,14.61244,14.27321,14.42551
"MPST",13.62551,13.43856,13.63161,13.38187,12.8803,13.30084,12.90099,13.44014,13.97949,13.62706,12.93435,13.4743,12.83793,14.06447,13.75309,14.27629,13.90336,14.46786,13.04882,14.10919,13.29578,13.89505
"MPZL1",13.21698,13.28366,13.48475,13.21744,12.60228,13.48227,12.5267,13.15225,13.23001,13.68621,13.16556,13.27406,12.53592,13.43177,12.55899,13.01768,12.62035,13.10286,12.30022,13.053,13.36578,12.86877
"MRC2",15.49832,15.98634,15.5965,15.74626,15.20474,15.66168,15.33722,15.35138,15.15207,15.82805,15.25157,15.71662,14.38566,14.99974,15.61523,14.20247,15.08674,14.95262,14.11453,15.37105,15.34977,15.71537
"MRE11",11.97742,12.00921,11.93033,12.37453,12.32371,12.37143,12.38722,12.63837,11.64436,11.79669,11.76541,11.9738,11.55921,11.18041,10.65943,10.80791,11.03033,11.69177,11.70622,12.04716,11.94365,12.10296
"MRGPRF",11.91114,11.75438,12.34767,12.42831,13.40221,12.55475,13.05173,12.18914,11.56624,12.95267,13.17461,11.30757,12.48187,12.28204,11.59845,10.25898,11.19165,11.52319,12.42717,11.83972,11.92019,12.5553
"MRI1",12.69133,12.98067,12.8724,12.53175,12.16311,12.1524,12.61049,12.23469,12.38266,12.37631,12.91561,12.94499,11.86057,12.64216,12.41386,12.921,11.68939,12.36121,12.13281,12.3831,11.67282,11.83811
"MRM3",9.51107,9.34237,9.36691,10.15887,10.7951,10.32843,10.35075,11.17994,9.43728,9.50029688680056,10.24522,9.59631,11.13821,10.17388,10.37766,8.84956,10.09686,8.65247,10.46114,9.48799,10.33546,10.05723
"MROH1",12.19152,12.41928,12.59044,12.51316,11.6106,12.19335,11.87536,11.99829,12.52062,13.00503,12.74291,12.27923,12.31133,11.99657,11.3232,11.64858,11.69499,11.72732,11.41242,11.67893,12.04833,12.09099
"MRPL1",12.972,12.70788,13.71401,12.43836,14.09034,13.4714,13.04109,13.09495,14.06848,13.86888,13.88977,13.40401,13.43135,13.84303,13.09434,13.47443,12.36868,13.29989,13.41359,13.81428,13.78598,13.36068
"MRPL11",13.01466,12.63149,12.81483,12.58118,13.77961,13.2865,13.75171,13.25873,12.85881,12.82249,13.16329,13.21812,13.43348,12.6527,13.08462,12.31395,12.77969,12.69731,13.69066,13.19732,13.17466,12.86414
"MRPL12",13.42512,12.90908,13.71372,13.42729,13.9579,13.38946,13.61577,12.99377,13.47695,13.2007,13.70954,13.22739,14.09005,13.82209,13.93343,13.73243,13.08117,13.32528,14.64501,13.39575,13.45001,13.35106
"MRPL13",11.79713,12.06138,12.749,12.50887,12.67799,12.25303,12.40217,12.60181,12.66914,12.28077,12.69493,12.28657,12.98935,12.39987,12.70447,12.86204,12.0896,12.63019,12.97968,12.12802,12.59446,12.57898
"MRPL14",11.62451,12.27535,12.16784,11.82427,12.29318,12.09103,11.73352,11.83044,12.42153,12.22845,12.5352,12.33265,12.12236,12.65398,12.21929,12.35779,12.09064,12.31202,12.28809,11.86402,11.66691,11.90396
"MRPL15",13.32971,13.02244,13.47994,13.31328,13.58104,13.38666,13.25118,13.35191,13.14537,13.14618,13.66876,13.42714,13.35021,13.45067,12.95869,12.86378,12.79129,13.16581,13.30127,13.37277,13.27453,13.21677
"MRPL16",11.58296,11.43271,11.91073,11.15805,11.3486,11.36806,12.12258,11.66172,10.7746,11.21386,11.88649,11.55951,11.3613,11.39397,11.38932,10.83856,11.41143,10.41628,11.00499,10.93969,11.46985,10.79243
"MRPL17",11.57629,11.46468,12.12552,12.58993,12.83059,12.2648,12.74751,11.68565,12.20785,12.11277,12.83676,11.86563,12.65182,12.39341,11.87823,11.81322,11.89093,11.54396,12.64877,11.86437,12.14089,12.32979
"MRPL18",11.88168,11.69141,11.61551,11.1259,11.72895,11.2894,11.06989,12.05393,11.86921,10.57563,11.78042,12.00656,10.75228,10.96936,12.14425,11.66688,11.45691,11.5422885821813,11.3136,11.7700463991887,11.52913,12.1382
"MRPL19",13.55702,13.5592,13.68654,13.97181,13.59306,13.88345,13.75788,13.71379,13.08262,13.44744,14.05223,13.3007,13.35408,14.18335,12.71829,13.43095,12.83481,13.17164,13.07169,13.70449,13.38843,13.36612
"MRPL2",11.34704,11.28316,11.6633,11.16405,11.75462,11.77139,11.22446,11.76798,11.25268,10.6771,11.41369,11.24956,10.94279,11.13037,11.19185,10.89099,11.00054,11.27568,11.36934,10.93374,11.05784,11.62349
"MRPL21",13.16186,13.17814,12.92711,13.34134,12.93947,13.06462,12.92244,13.48893,12.7037,12.71822,13.54112,12.70382,13.22266,12.84951,11.54539,12.63432,12.33917,12.58255,12.85912,13.03653,12.87435,12.77479
"MRPL22",11.90475,11.56932,11.81775,12.06582,12.12895,11.52111,11.79378,11.61229,11.72026,12.00323,12.3426,12.00049,11.97823,12.53671,11.75165,11.35542,11.50974,11.58224,12.23933,12.15559,12.09643,12.01711
"MRPL24",13.06456,12.55129,12.71157,12.81447,12.98908,12.82694,12.94239,12.55299,12.52555,12.57143,12.56991,12.76252,12.31158,12.63567,12.05396,12.95403,11.80655,12.72039,11.94182,12.70531,12.99589,12.06854
"MRPL27",12.69148,12.55084,12.86436,12.39418,12.46962,12.41159,12.7795,12.68149,12.40553,12.27224,12.63631,12.72998,11.50435,12.47154,12.30476,11.77329,12.10548,12.18884,12.4314,12.22494,12.03796,11.83953
"MRPL28",13.30524,13.06785,13.1212,13.43819,12.84755,13.30374,12.90421,13.10394,12.86912,12.85757,12.95439,12.95532,11.83907,12.96395,11.97564,12.84418,12.19623,12.59407,12.26232,12.85181,12.83893,12.4857
"MRPL3",13.07236,13.1739,13.05792,13.38491,12.81097,12.91318,13.10014,13.14983,12.22671,12.42083,12.87615,13.10994,12.23169,13.20441,12.24755,12.69574,12.19,12.66048,12.03472,12.90039,12.93563,12.80803
"MRPL30",11.72301,11.21959,11.42513,11.93956,11.07756,12.13333,11.93753,11.7602,10.96587,11.75518,11.66786,10.43115,9.84959,11.17973,9.9846,11.53281,11.56333,10.57961,11.13377,11.33956,10.18232,10.51065
"MRPL33",10.54327,10.80164,10.20228,10.67543,10.88069,10.72641,10.86386,9.95612,10.59451,10.44734,11.50941,11.02498,10.30275,11.30674,10.16825,11.08432,9.98443,10.71098,10.59041,10.98304,10.69356,11.56242
"MRPL37",12.9345,12.56135,13.0572,12.64433,13.02125,13.18894,13.04383,12.95341,12.87275,13.03101,13.27762,13.17426,12.67016,13.16979,12.32804,12.6227,12.2907,12.99452,12.5649,12.95533,12.61074,12.69563
"MRPL38",12.84779,12.54147,13.09224,13.26706,13.17542,12.64862,12.88661,13.03089,13.06738,12.71148,13.20184,13.09538,12.8461,12.74237,12.9613,12.45333,12.54432,12.55912,12.59388,12.97977,12.62643,13.02884
"MRPL39",12.74922,12.62615,13.044,12.39203,13.10719,12.99181,12.97327,13.22376,12.77214,12.51586,13.01597,12.91478,12.72361,12.84915,12.74767,12.93718,12.49626,12.90868,12.48868,12.79227,12.85473,12.82126
"MRPL4",13.02409,12.77177,13.16997,13.02153,13.19328,13.07315,13.07571,13.13964,12.68671,12.95322,13.36205,12.66655,12.83914,13.46271,12.35852,12.79288,12.44103,12.96573,12.74092,13.26061,12.84024,12.51529
"MRPL40",12.95747,12.81182,13.45353,12.31801,13.05354,12.3053,12.71129,13.35552,13.22782,13.18306,12.67808,12.86475,11.45869,13.36579,12.19358,12.31085,12.33564,12.30397,12.65331,12.7797,12.73923,12.86751
"MRPL41",11.90881,12.14721,12.6853,11.64981,13.53785,12.47793,12.12766,12.85768,12.80492,12.71639,13.20251,12.58777,12.66939,11.92958,12.76752,12.68258,12.33651,12.63826,13.11441,12.32524,12.70191,12.19498
"MRPL43",11.92234,11.22589,11.88583,12.3459,12.65944,12.08475,11.69062,11.87841,12.12456,11.93818,12.52739,12.1354,12.36461,11.46512,12.12128,11.70346,11.28658,11.43996,11.78289,11.44194,12.01206,11.86322
"MRPL44",12.35747,11.9244,12.00547,12.52849,11.96002,12.30868,12.26315,12.38275,12.09546,11.7143,12.29057,12.03142,11.67783,12.05448,11.58875,11.83265,11.6512,11.96001,11.63202,11.68736,11.67816,11.63015
"MRPL45",12.17439,12.21033,12.28117,12.55106,12.02188,12.47258,12.72587,12.84256,12.65617,12.28804,12.42355,11.62011,12.1731,12.78179,12.19038,12.36444,11.84708,12.80057,12.18038,12.83925,12.79251,12.07568
"MRPL46",13.089,13.02843,13.16121,12.89613,12.61893,13.03041,13.17596,13.26143,12.84915,12.98473,12.64095,12.89857,12.27925,13.3232,12.17125,12.87736,11.97805,12.48735,12.40649,13.09262,13.02039,12.63056
"MRPL47",14.16641,14.06884,13.4793,14.38466,14.00602,13.89383,13.67268,13.79155,13.47563,13.41229,14.14881,13.20175,13.4895,13.8314,13.10998,13.36098,13.462,13.43096,13.33127,13.80724,13.62816,13.5545
"MRPL48",12.98365,12.05411,13.0559,12.51955,12.92389,13.17388,12.73455,12.52653,12.69695,12.56437,13.12121,13.21674,10.97935,12.61523,11.9222,12.16862,11.44179,11.69783,11.62501,13.15152,11.77382,12.01111
"MRPL49",11.68409,12.25449,12.86057,12.04521,12.80246,12.22765,12.05806,12.32132,12.53138,12.17856,12.78879,11.54867,11.68632,12.2147,11.85281,12.26092,11.73574,11.85417,12.12183,12.30443,12.35358,11.98481
"MRPL50",12.93289,12.83195,13.00652,12.98099,12.66243,13.03237,12.37759,13.06883,12.06299,12.27014,13.00027,12.5232,11.61983,12.64489,12.48602,12.21859,12.09821,11.96354,12.61885,12.34613,12.27669,12.50746
"MRPL51",13.29201,12.9201,13.71977,13.05818,13.82453,13.7173,13.22898,13.54732,13.46374,12.99854,13.79057,13.5448,13.53436,13.24408,13.22714,11.82472,13.09898,13.22295,13.41979,13.68442,13.64015,13.32557
"MRPL53",13.38897,13.02949,13.18288,13.45276,12.89168,12.87343,13.17191,13.10289,12.32905,12.39037,13.43057,12.64397,12.34555,13.12432,11.43241,12.7099,11.90291,12.37762,11.98799,12.74451,11.92713,12.59915
"MRPL54",10.64971,11.18829,10.45707,10.38461,10.0160256942062,10.0743,9.84538,10.32265,9.8401,10.69299,10.1925,9.7831,10.04022,9.97566,11.09803,9.53524,9.20245,10.43797,10.85573,10.49829,10.475,10.00679
"MRPL9",11.78068,11.6629,11.55027,11.54209,11.83849,11.4634,11.84647,11.95342,11.69805,11.48036,12.02995,11.89122,11.06611,11.77681,10.3125,11.76908,10.91821,11.64237,11.09253,11.53284,11.06507,11.45529
"MRPS11",13.05867,12.6332,13.71231,12.84229,13.12275,13.78428,13.21582,13.65523,13.21228,13.44914,13.19596,13.55212,13.17227,13.35284,13.05271,13.22214,12.72143,13.37416,13.69578,13.63727,13.06347,13.09314
"MRPS14",12.22597,12.08383,12.3679,12.05008,12.36752,12.2877,12.56007,12.53799,12.43596,11.86391,12.70502,12.74468,10.51975,10.17204,11.32002,9.15379,11.43125,10.98746,11.5534,11.98132,11.65583,11.25774
"MRPS15",10.6875,11.50631,11.83558,12.0418,11.47854,11.17751,11.35258,11.03689,10.63306,11.24769,11.32345,11.17799,11.21409,11.14746,10.64408,9.91795,10.77037,10.67114,11.23294,11.67475,11.75043,10.73221
"MRPS16",12.71484,12.35396,12.42083,12.73463,12.42037,12.68236,12.52845,12.94414,12.27997,12.24561,12.81442,12.85374,11.84171,12.84052,10.97297,10.00652,11.53114,11.27359,12.5387,11.88907,11.79455,12.11521
"MRPS17",11.67363,11.85135,11.96931,11.62135,11.96222,12.15855,11.17355,11.84155,12.37432,12.48707,12.71854,11.88746,12.97425,12.48819,12.377,10.20316,11.52494,10.81202,13.46568,11.36758,12.15637,11.95373
"MRPS18A",11.95149,11.9429,12.50045,11.93339,12.71122,12.58864,12.51953,12.41811,12.48923,12.05657,12.34831,12.01692,12.37712,12.38086,12.0356,12.20881,11.9656,12.17537,11.65417,11.99759,12.25892,11.41865
"MRPS18B",12.94217,13.09333,13.16282,12.91411,13.0573,13.20514,13.37228,13.52647,13.07704,12.94832,13.07322,13.25393,12.12336,13.24486,12.04246,11.67489,12.30192,12.11025,12.44273,13.02582,12.73268,12.43129
"MRPS2",10.94793,10.93517,10.57243,11.74006,10.6741,11.20795,10.89465,11.49896,10.68338,11.52581,11.30233,10.76803,12.04705,11.0044,11.47054,10.96503,11.69514,10.89979,11.76,11.17478,10.94688,11.20732
"MRPS22",13.28947,13.37463,13.44473,13.55455,13.67799,13.51837,13.39809,13.70248,13.34856,13.50098,13.67649,13.74526,12.79405,13.78426,12.96932,12.2909,12.76268,12.55269,12.89027,13.26254,13.09562,12.88922
"MRPS23",12.38463,11.53648,11.82783,12.15019,12.35319,11.66933,12.01222,11.25746,11.49954,11.56694,11.86952,11.44079,12.16485,11.93199,12.4363,10.68498,10.92947,11.2433,12.7339,11.11394,11.58118,11.7822
"MRPS24",8.88132,9.24503,9.50486,9.38097,10.42728,10.08,9.62842,10.71238,9.89639,10.26659,11.16254,10.65935,10.31405,9.8594787048777,9.85998,8.96661,9.43981,9.25648504375225,10.54039,10.69761,9.66612,9.93404
"MRPS25",11.55282,11.75849,11.8796,12.0118,11.6014,11.6497,11.41106,11.60353,11.42292,11.33083,11.84098,11.46154,11.65505,11.44526,11.35803,10.70627,11.2298,11.30728,10.98025,11.11106,11.1469,11.45174
"MRPS26",11.01339,10.38708,10.80154,10.43777,11.91073,11.24977,11.40942,11.54759,11.09445,10.27266,10.94056,11.14055,11.0056,10.69977,11.25987,10.7046,11.07964,10.1851,11.66526,11.26505,10.38505,11.00479
"MRPS27",13.65527,13.61282,13.76409,14.06428,13.30438,13.38162,13.44105,13.62997,13.18615,13.3686,13.35151,13.63924,13.07525,13.79602,12.91214,12.6145,12.77806,12.65236,12.89695,13.24291,12.96386,13.06149
"MRPS28",10.62848,11.05708,11.46185,11.304,12.10091,11.6258,11.51096,11.58751,11.36471,11.83049,11.85578,11.74267,11.97907,11.61161,12.13199,11.07014,11.87689,10.62562,12.34556,11.4958,11.61303,10.82224
"MRPS30",12.81799,12.42057,12.57574,12.9517,11.99594,12.58651,12.30473,12.70678,12.40934,12.36079,12.43801,12.52956,11.73944,12.68523,12.328,11.35491,12.17812,12.35717,12.10628,12.50791,12.57913,12.23891
"MRPS31",11.88049,12.00631,12.10772,11.92032,12.17331,12.24217,11.89498,12.30054,11.99339,11.75464,12.19582,12.23511,11.43258,10.40041,11.85574,10.36446,11.3797,11.05669,11.68367,11.75007,11.84179,11.81068
"MRPS33",13.49002,12.75616,12.9917,12.89671,13.56557,13.35466,13.17015,13.4538,13.56336,12.06684,13.7075,13.16098,12.98104,13.57784,13.05301,11.57842,12.97496,12.1940219628475,12.41854,13.25245,12.08175,13.13901
"MRPS34",13.66328,13.24682,13.59211,13.547,13.45119,13.40943,13.55162,13.9622,13.4997,13.71425,13.44335,13.67032,13.50097,13.00847,12.7566,12.40796,12.78204,11.95415,13.19499,13.25241,13.1069,12.5378
"MRPS35",12.31333,11.79167,12.49391,12.5103,12.72511,12.20905,12.20879,12.54563,12.1665,11.99787,11.9251,12.34479,11.62328,10.04418,11.6425,9.73473,11.52196,10.50965,11.95424,11.83288,11.62926,12.0147
"MRPS36",14.0955,13.02238,14.26724,13.19195,13.95813,13.28345,13.69433,13.78056,14.23103,13.32781,14.22381,13.81783,13.39492,14.53718,13.44544,14.21771,13.10291,14.15008,13.57509,14.35708,13.56886,13.58507
"MRPS5",12.14093,12.74927,12.57833,12.65994,12.01886,12.72439,12.50726,12.70608,12.41155,12.87357,12.64217,12.6314,12.83626,12.47097,12.86054,11.1515,12.61416,12.27398,12.51577,12.35097,12.76408,12.66335
"MRPS6",11.45383,11.60469,11.38348,12.05614,11.73154,11.7621,11.66377,12.04074,11.3692,10.72087,10.86912,11.69114,10.61785,11.6481,9.36137,10.24943,10.24535,10.58462,9.79771,10.77789,11.35658,10.52775
"MRPS7",13.84448,13.57744,13.32658,13.70205,13.41294,13.76775,13.52551,13.68097,13.37625,13.37184,13.98931,13.61258,13.27414,13.85067,12.2625,11.70662,12.98235,12.1511,13.20505,13.50719,13.61217,13.17991
"MRPS9",12.1284,11.92003,12.39278,12.15012,12.04878,12.2276,12.3749,12.55532,12.22312,12.31583,12.29421,12.52759,11.51393,10.51765,11.93503,10.05251,11.40056,11.11584,11.57172,12.38736,11.64356,12.01173
"MRRF",15.48894,15.0518,15.92402,15.52185,15.52362,15.65888,15.79291,15.80938,15.64255,15.23811,15.47705,15.70778,15.09258,15.39069,14.13834,15.47535,14.13006,15.12886,15.20911,15.51431,15.19885,14.66962
"MSH2",11.97539,11.57755,11.63541,11.64827,12.29577,12.42534,12.79515,12.08682,11.87154,11.90751,12.37535,12.12114,12.07954,12.09499,11.11298,11.07033,11.78068,11.73066,12.06105,12.16825,12.52443,12.35383
"MSH6",11.20811,10.10668,10.20165,10.24315,11.58851,11.11995,11.53147,11.08997,10.88548,10.63473,11.34974,10.95924,11.4186,8.38796,9.83409,8.64814028739641,10.53796,9.34493,11.42155,11.11938,11.65048,11.45073
"MSI2",10.53198,9.95401,10.02191,10.26717,10.20841,10.53843,10.3434,11.24224,9.08588,10.11969,9.23451,9.86078,10.62863,11.38435,10.60994,9.958,10.6055,10.95292,9.67843,10.82161,11.10299,10.97891
"MSN",18.0838,16.97543,18.42764,16.64178,18.35023,18.33464,17.89306,18.02458,18.39971,18.27956,18.01319,18.45621,18.10372,18.3037,18.55516,18.18949,18.58888,18.18618,18.16917,18.47349,18.43132,18.32723
"MSN;RDX",19.88451,18.44056,19.87766,18.44852,19.96989,19.98785,19.57881,19.53296,20.08097,19.98451,20.03552,19.99091,19.71409,19.93203,19.80047,19.92873,20.02741,19.82624,19.70552,19.97732,20.10586,19.989
"MSRA",12.73758,13.2354,12.67158,12.76079,12.7493,12.96953,12.39201,12.76034,12.90869,13.21208,12.81444,12.85838,11.8976,12.23274,10.45318,12.15133,11.21408,11.44779,12.04708,11.70682,12.28062,11.81321
"MSRB3",13.36061,13.22498,13.29137,12.92626,12.83964,12.84054,12.77225,12.91933,13.38066,13.50002,13.31212,13.33307,12.43374,12.49106,12.45252,12.1073,12.11694,12.10917,12.44249,12.87176,12.67533,12.99352
"MSTO1",10.90192,11.397,10.72265,10.61514,10.50722,10.70378,10.4455,10.30387,10.08802,9.9541,10.48188,10.33782,10.82904,11.04521,10.69726,10.42134,10.95719,10.56931,10.48631,10.72027,9.885,10.51178
"MT-ND1",10.18366,10.22457,9.96412,10.61761,10.8728,10.81154,9.28028,10.40764,11.56375,12.09843,10.5863,10.72103,11.05674,11.16827,10.87652,10.52856,9.33072,10.84777,11.25902,10.86532,11.22701,11.18062
"MT1E;MT2A",14.40225,16.00816,14.03875,15.59548,15.95178,17.02568,15.01306,16.15415,14.55143,16.72499,15.77273,16.37029,13.83634,14.92028,14.44689,15.67514,14.29043,14.15436,14.35239,15.81598,13.82989,14.52053
"MTAP",14.2264,14.03368,14.25586,14.16798,14.55691,14.32555,14.02824,14.19858,14.24644,14.06958,14.26946,14.43868,14.42726,14.69926,14.15083,14.56686,14.48474,14.67203,14.65501,14.45808,14.83274,14.37384
"MTARC2",11.4349,11.25399,11.39848,10.68958,12.26407,11.54254,11.07621,12.07527,11.16899,11.84295,11.55308,11.85082,11.12306,12.20063,11.75198,11.80729,11.08444,12.1199,11.34926,11.6884,11.70273,12.27915
"MTCH1",14.29991,14.06259,13.89963,14.58767,13.73473,13.80588,13.87517,14.09718,14.10027,14.41774,14.28659,13.48533,14.407,14.43245,14.00953,14.10638,13.23623,14.13912,14.10193,14.19731,14.34737,14.14973
"MTCH2",15.32843,15.34232,15.28728,15.62156,14.31332,15.21499,14.88673,15.09862,14.91374,15.34698,15.3542,15.39899,14.6602,15.53938,14.39875,15.08996,14.38282,15.11319,14.60334,15.02346,14.28786,14.67586
"MTCL1",10.1286400135568,9.47035594353193,9.7754,9.53425,10.67494,10.3318,10.62573,10.71606,10.38271,9.45874,10.48881,10.09263,10.41459,8.3005,7.94431,8.04291308401133,9.8994,8.61153339381498,10.49937,9.96251,9.43135,10.1002
"MTDH",15.29646,14.21122,15.60972,14.65368,15.26348,15.19818,15.40978,15.20266,15.65269,14.99571,15.22993,15.35004,14.86892,15.12633,14.95993,14.04804,15.58347,14.11757,15.14939,15.47949,15.28854,15.10803
"MTFMT",10.00387,9.42718,9.90185,8.94806,9.43388,9.45133,7.76806,9.21304,8.58373,8.0256,7.59472,8.93876814159775,7.67754,9.43566,6.35782,8.47478,8.51916,7.37362,7.369,9.11042088329891,8.09315,9.39404
"MTFR1L",12.05466,11.59964,12.22748,11.94683,12.22347,11.81982,11.57559,11.98663,11.87338,11.75264,12.16461,11.6549,11.20466,11.14987,11.2008,11.9014,10.64396,11.10455,10.5474,10.90905,11.24139,11.17426
"MTHFD1",15.45592,15.56772,15.49637,15.17675,15.87044,16.11312,15.76782,16.03281,15.68962,15.82025,15.83045,15.99109,15.59403,15.7933,14.9831,15.39075,15.26132,15.41245,15.48177,15.69226,15.43942,15.67003
"MTHFD1L",12.97195,12.42278,12.9866,12.3926,12.88413,12.37426,13.0053,12.363,12.76203,12.48761,12.9402,12.10859,12.58772,12.05685,12.68522,13.27983,12.83291,13.81315,12.33979,11.89572,12.88758,12.04204
"MTHFD2",12.53478,12.17597,11.39417,10.44536,11.74506,11.16925,11.86972,11.72624,11.82271,11.59131,11.41725,11.83833,11.79796,11.82957,12.03276,12.65199,11.79859,12.74184,12.07315,11.60781,11.82586,11.58052
"MTHFS",10.12523,10.13177,10.39909,9.62703,11.18466,11.54744,11.37638,11.07812,11.06269,11.39473,10.89583,10.43228,11.04126,11.24993,10.62026,10.33176,10.44852,10.35312,11.01201,10.70989,10.62125,11.49407
"MTIF2",11.5169,10.22988,11.21534,11.82521,10.61532,10.60915,9.8246,10.8519,11.08653,10.35897,10.5239,10.95226,10.93259,9.89671,11.00386,11.02797,10.74588,10.81079,10.80521,10.74515,10.48856,10.82749
