"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"SFXN3",-0.0574484100542492,17.2470693652611,-0.338267938613278,0.738304375240127,0.862732295519927,-6.62408103888542
"PSMG3",0.0604751683328004,16.0869465860067,0.337862284498122,0.738605956402029,0.862732295519927,-6.62422135789325
"PGP",-0.0466201283921919,15.6985328647385,-0.33752103278826,0.73885969124707,0.862732295519927,-6.6243392705344
"QARS1",-0.0352014795439963,17.0580301088669,-0.33679918474729,0.739396515348014,0.862756751550038,-6.62458830197139
"PPP1R14B",-0.0670784350426921,17.2013090657794,-0.336587622666659,0.739553875597125,0.862756751550038,-6.62466118909199
"HUWE1",-0.0434600084910777,16.4022126399476,-0.334615249691822,0.741021489661705,0.86407555869106,-6.62533852724702
"GANAB",0.0317432575757657,19.7781198339322,0.333679083495923,0.741718430076836,0.864494923277367,-6.62565863963207
"VPS26A",-0.0463639962947653,17.2561183825188,-0.332045547908094,0.742935077367924,0.865519365133632,-6.62621508395145
"PPP1CC",0.0589309593521889,16.0783058816193,0.331413712854599,0.743405848425545,0.865674325086175,-6.62642958587442
"ASMTL",0.0460384755647034,15.8316858005481,0.328423549352143,0.745635162721784,0.867875986401423,-6.62743923010794
"PICALM",-0.0453819545454479,18.5287371566217,-0.327096336804489,0.746625395823253,0.867994491866525,-6.62788446658312
"MMGT1",0.0382230534303751,16.0989025187459,0.327061293676578,0.746651547560327,0.867994491866525,-6.627896198214
"PPIB",0.0903089022341952,20.672500374163,0.326594510083836,0.746999925218151,0.867994491866525,-6.62805234786761
"PIEZO1",0.0414996264009186,15.6935132678286,0.325488597564121,0.74782552841492,0.867994491866525,-6.62842141900057
"DYNLL2",-0.0360166947627079,18.8142148322859,-0.325182263984006,0.748054272067794,0.867994491866525,-6.6285234310134
"EIF2S3",-0.0472100632819981,18.0320322021606,-0.324864435457791,0.748291624201491,0.867994491866525,-6.62862917039147
"POFUT1",-0.0294239504691163,17.3713423875346,-0.32478383532523,0.748351819871147,0.867994491866525,-6.62865596922523
"SLC25A11",0.0747233727879504,19.1609513617778,0.324409159543152,0.748631665475116,0.867994491866525,-6.62878045914554
"ACLY",0.0522698121032263,19.0770285870867,0.32379519457592,0.749090312781884,0.867994491866525,-6.62898414766203
"GNAQ",-0.0528930544468054,15.8131281993563,-0.323750624565166,0.749123611396314,0.867994491866525,-6.62899891929219
"UPF1",-0.0380714111532185,16.3824515426963,-0.322779513023326,0.749849260577283,0.868442681816347,-6.6293202701719
"HMGCL",0.0447677712462244,16.3819120202687,0.32173568655378,0.75062950868904,0.868953672434512,-6.62966461676316
"FAHD2A",0.0391185659984483,15.3702004266652,0.320918405354569,0.75124060709759,0.869268476745428,-6.62993345733905
"GOLGA3",-0.0375677696509236,15.8233356431463,-0.320306622970782,0.751698158805028,0.869405406596249,-6.63013425675019
"PDCD6",-0.0314288220827663,16.896637649784,-0.319292455266846,0.752456859588994,0.869638682099428,-6.63046629092447
"NAA15",-0.0407734680393759,16.7255801889746,-0.318375607889613,0.753142974776178,0.869638682099428,-6.63076556489933
"PYCR3",-0.0543969947649945,14.9771612832755,-0.318303714360199,0.753196784520783,0.869638682099428,-6.63078899606811
"VPS26C",-0.038893961520408,14.9995519779666,-0.31782526308748,0.753554920851009,0.869638682099428,-6.63094479688109
"TIPRL",0.0428937546979355,16.6634010183709,0.317769885425356,0.753596376489594,0.869638682099428,-6.63096281482941
"SNRPB2",0.0617514326516986,15.1761241664965,0.31716544761125,0.754048907074033,0.869769283902227,-6.63115927538354
"INPPL1",0.0438005444506242,15.0469334606105,0.315094085242196,0.755600378365786,0.871166788012375,-6.63182971901497
"UBA3",-0.0457834405341941,16.0284622384391,-0.313246891332182,0.756984833984295,0.872061815854752,-6.63242393294496
"FKBP7",0.050697299804277,16.7149480519909,0.312050531099632,0.757881940410804,0.872061815854752,-6.63280693599338
"NDUFA11",0.0534745921860384,16.6747052116264,0.311035313031509,0.758643488310427,0.872061815854752,-6.63313080869855
"SNRPE",0.139114989920994,17.2609052130047,0.310699485693186,0.75889545835121,0.872061815854752,-6.63323771334387
"ATP6V1B2",-0.0433581145572326,18.1581917200713,-0.310698508663743,0.758896191452784,0.872061815854752,-6.63323802419676
"BZW1",-0.0596943439810964,17.2262370177631,-0.310403708159618,0.759117401817366,0.872061815854752,-6.6333317740291
"LACTB",0.0578470814049403,16.7044714637735,0.309864013105303,0.759522429003923,0.872061815854752,-6.63350317444938
"ADIRF",0.123738335603505,17.3103071250914,0.309438578834549,0.759841756091531,0.872061815854752,-6.63363807865314
"POLR2B",0.0422318378058257,15.626389603499,0.309303105473538,0.75994345034372,0.872061815854752,-6.63368099836436
"PRDX2",0.0367584310259552,20.5193186340815,0.30914721619642,0.760060475464603,0.872061815854752,-6.63373036304549
"EIF3CL",-0.0756691029792904,16.8190580919042,-0.30906868704655,0.760119429036097,0.872061815854752,-6.6337552211357
"ALDH1L2",0.0727950920419929,17.2369377409727,0.307969433395101,0.760944819163761,0.872266010109232,-6.6341025282759
"GNPNAT1",-0.0584598133416776,16.9983246861968,-0.307925155388914,0.760978072026626,0.872266010109232,-6.63411649212495
"SLC25A5",0.0550256845929127,18.9682497456134,0.306375006219284,0.762142533686646,0.873210243110806,-6.63460410414442
"MLEC",0.0391234242424296,17.1495082174082,0.303275082874262,0.764472898577489,0.874698886064667,-6.63557189090434
"CAPN2",0.0446773787878847,18.8623867644644,0.302684721118604,0.764916961669684,0.874698886064667,-6.63575509370015
"RPS21",0.0774958733736533,19.0508611202575,0.302647727361634,0.764944790683959,0.874698886064667,-6.63576656192442
"XPOT",-0.0577964837053351,15.9383416355395,-0.302492511825356,0.765061557036273,0.874698886064667,-6.63581466425776
"UBXN4",-0.0524461876520839,16.2096506159338,-0.301749524044058,0.765620574703545,0.874698886064667,-6.63604458218644
"KDSR",-0.0536946597467249,16.4515013865778,-0.300888510118781,0.76626855733082,0.874698886064667,-6.63631032186921
"TBC1D9B",-0.0617754658888394,15.1128223753356,-0.300281752466071,0.766725296487968,0.874698886064667,-6.63649713659014
"PDLIM2",0.0522900165818179,17.8065734714187,0.300246167620539,0.766752085806745,0.874698886064667,-6.63650808120313
"DHX15",0.0578326051753386,16.9680119879156,0.300078811696116,0.766878080263868,0.874698886064667,-6.63655953658648
"PRPSAP1",-0.046524988950754,16.5712949689425,-0.299713940420342,0.767152797619103,0.874698886064667,-6.63667162154228
"CRKL",0.0337494523975614,16.2245160155069,0.299266285132165,0.767489887062661,0.874698886064667,-6.63680895216979
"PGM2",0.0526852529069046,15.9248323638437,0.299125883621985,0.767595620654012,0.874698886064667,-6.63685198226684
"ARFGEF1",-0.0536481161964968,15.9807647919583,-0.298750336740138,0.767878460259657,0.874698886064667,-6.63696698101281
"CD44",-0.0606502272727241,19.1001474892037,-0.296238710352215,0.769770915067074,0.876465062335367,-6.6377323986911
"NME1",-0.0398559632519451,19.0367674079324,-0.295227075237659,0.770533574378994,0.876779808142419,-6.638038883164
"SGTA",-0.031515455501296,16.9673243639854,-0.293906705452436,0.771529341452508,0.876779808142419,-6.63843733691773
"UBE2V1",0.0524060686000993,18.640089659205,0.293638830715259,0.771731410380174,0.876779808142419,-6.63851795841492
"TIAL1",-0.0443493555165482,16.2540979610637,-0.29357989861797,0.771775867504168,0.876779808142419,-6.63853568525164
"MSN",-0.0475455151515085,21.3642895661157,-0.293205386253668,0.772058410385489,0.876779808142419,-6.63864825645582
"NUCB2",0.0469861325745669,17.6767342982062,0.293150403761155,0.772099893475396,0.876779808142419,-6.63866477113132
