"","Ost_contr_8","Ost_dif_8","Ost_contr_9","Ost_dif_9","Ost_contr_11","Ost_dif_11","Ost_contr_12","Ost_dif_12","Ost_contr_20","Ost_dif_20","Ost_contr_22","Ost_dif_22","VIC_contr_213","VIC_dif_213","VIC_contr_431","VIC_dif_431","VIC_contr_432","VIC_dif_432","VIC_contr_482","VIC_dif_482","VIC_contr_494","VIC_dif_494"
"ARF6",13.58929,13.62277,14.49424,13.68693,13.98836,13.96358,14.5145,14.40448,14.18095,14.17844,14.27697,14.46021,13.67921,14.71048,13.8412,14.34194,13.45088,14.43387,13.4714,14.24922,13.62401,14.20153
"ARFGAP1",13.65955,12.94033,13.85962,12.99875,14.04248,13.63069,13.73537,13.50642,13.97371,13.23905,13.62214,13.97037,12.16732,12.97831,13.7266,13.37303,14.08055,13.42379,12.1723,13.38103,13.54663,13.49037
"ARFGAP2",12.26226,11.72094,12.44467,11.64329,12.99373,12.39098,12.41476,12.18991,12.12689,12.1698,12.50525,12.44472,11.66376,11.50026,11.90053,11.65158,12.28578,11.74214,12.23783,12.09089,12.40548,12.35692
"ARFGAP3",14.2189,14.09352,14.17896,13.55034,14.34604,14.10019,14.04769,13.86209,14.2441,13.79476,14.25426,14.32081,12.99663,13.50996,14.2566,13.34425,14.51073,13.85153,13.27029,14.02955,13.94762,14.13533
"ARFGEF1",12.16255,12.16251,12.08848,12.42604,11.20496,12.20504,12.12673,12.33036,12.18837,12.2206,12.29798,12.23156,11.51011,11.52306,11.45899,11.47046,11.99637,11.7961,11.12811,11.97712,11.64562,12.16011
"ARFGEF2",11.52934,11.43709,11.89001,11.32753,11.20202,11.70688,11.58358,11.38716,12.01193,11.82942,11.63139,11.59922,11.18961,11.25835,11.23585,11.53862,11.77806,11.42927,11.393,11.58885,11.63472,11.51349
"ARFIP1",13.65967,13.08869,13.54182,12.74981,13.46406,13.52594,13.36142,12.97828,13.91758,13.43892,13.7127,13.5186,13.13282,13.2289,13.28574,13.49554,13.80875,13.65711,12.84889,13.89056,13.73329,13.46566
"ARFIP2",12.39842,11.12268,12.20559,11.60093,12.61568,12.93218,12.12369,11.35024,12.6773,12.0616,12.49109,12.21607,11.96513,11.62554,12.01396,12.32037,12.68694,12.71615,12.31099,12.42598,12.21419,12.57957
"ARHGAP1",15.24305,15.20243,15.53818,15.01899,15.27429,15.2084,15.41673,15.06399,15.70007,15.30425,15.51578,15.13689,15.31674,15.23776,15.33962,15.0085,15.03753,15.06574,14.72554,15.27396,15.07651,15.22738
"ARHGAP10",10.56572,10.40395,10.3657,10.14226,10.47765,10.91198,10.75591,11.54009,10.68973,11.36102,11.06671,11.33981,10.5433,11.47368,10.52521,10.52119,10.4467,9.98721,10.58305,11.54246,10.94585,11.71236
"ARHGAP17",12.80366,12.59405,13.22274,12.22764,13.29878,12.86942,13.312,12.90999,13.32291,12.69706,13.19414,13.02102,12.29434,12.68402,12.25103,12.45773,12.70754,12.4284,12.48554,12.67129,12.48165,12.785
"ARHGAP18",11.85974,12.40746,11.42706,11.65899,12.26783,12.75219,12.21134,12.60806,13.08227,13.0169,12.03547,12.94844,13.6664,13.6988,13.37235,12.52933,13.50063,13.35937,13.83885,13.9435,13.72895,13.91571
"ARHGAP21",9.86684,9.40581,10.30011,9.63932,9.81632,9.88565,10.00312,10.43379,9.95898,8.64274,9.82026,10.54918,10.10228,9.21681,9.13542,8.56266,8.77139,9.26618,9.40345,9.23002,10.21514,9.45186
"ARHGAP35",12.60632,12.26004,12.61715,12.1234,12.43624,12.29086,13.17095,12.33876,12.87096,12.16329,12.44468,12.296,12.16805,12.04867,12.26787,12.05076,12.56473,12.18979,11.77028,12.33592,12.21843,12.44747
"ARHGAP5",11.33585,11.40772,11.4169,11.17935,10.52091,11.26104,11.37919,10.74875,10.8748,11.3622,11.03683,11.31186,10.18689,10.4099,10.43332,10.04416,10.90256,10.89335,10.58144,11.18158,10.85844,10.99243
"ARHGDIA",17.39057,17.02983,17.816,16.88175,17.69097,17.41435,17.11751,17.42294,17.68643,17.37395,17.40257,17.60269,16.57436,17.13497,17.23079,17.60607,17.08162,17.26825,17.13813,17.45266,16.77377,16.90035
"ARHGEF1",13.88712,14.06739,13.78503,14.03685,13.8788,14.19558,14.15846,14.23533,13.86452,14.04647,13.92536,14.00717,13.22395,13.54738,13.52751,13.72971,13.83735,13.84227,13.06761,13.40984,13.79043,13.90183
"ARHGEF10",12.33886,12.88224,11.81389,12.5744,11.61048,12.2019,12.06668,12.44591,12.10989,12.46527,12.10446,12.47159,11.37419,10.08526,11.52658,10.65417,12.00357,11.38086,11.47142,12.41828,11.80299,11.93402
"ARHGEF10L",11.20098,11.01472,11.34112,11.19959,10.35134,11.01137,11.00764,11.06491,11.04443,11.0775,11.09123,11.62627,10.55019,11.45089,10.56707,8.20083,10.6548,9.49769,10.79364,9.19796,10.92003,10.71604
"ARHGEF11",12.55757,12.2347,12.04286,12.26519,11.87705,12.42152,12.56722,12.54097,11.90442,12.01556,12.00486,12.17076,11.27284,11.98085,10.73859,10.66452,10.82116,11.29862,10.896,12.00395,11.81066,11.78833
"ARHGEF12",12.45845,12.49254,12.84,12.30441,12.86832,12.82509,12.85161,12.98196,12.70933,12.71344,13.08079,12.87579,12.56135,12.19073,12.67867,10.93187,12.5313,12.09688,12.4885,13.09357,12.64096,12.77024
"ARHGEF17",11.77468,11.83262,12.35211,11.53276,11.24202,11.33474,11.24558,11.2258,11.85265,12.10625,11.48083,11.7246,11.14412,9.62043,11.46892,9.95237,11.27286,11.12391,10.77367,11.58854,11.18331,11.74135
"ARHGEF18",10.30014,10.41391,10.27674,11.17147,8.18918,9.89673,9.53713,10.04531,9.71009,10.12466,9.01504,10.74115,8.43865,10.10714,9.90069,8.46637,10.16347,9.13269,8.44242,8.45886,8.99097,10.20836
"ARHGEF40",10.87448,10.5988,11.64403,11.06848,12.07659,11.53369,11.87063,11.62924,11.28413,11.17196,12.02131,11.47266,11.25127,11.20129,10.85057,10.57473,11.01997,9.26664,11.43243,10.4195,11.67992,11.26193
"ARHGEF6",13.55188,13.66723,13.57774,13.63676,12.77179,13.52346,12.81933,13.42831,12.84854,13.44406,13.33363,13.65732,11.73071,12.90631,12.53116,12.45687,11.80101,12.95715,12.11961,12.87806,12.91219,13.32203
"ARHGEF7",12.73548,12.56912,12.95883,12.95779,12.88435,13.10669,12.65245,12.29419,12.93723,12.85409,12.78236,12.93333,12.92282,13.23004,12.80491,13.07846,12.55852,13.33001,12.42543,12.37603,12.82265,13.28354
"ARIH1",13.46287,13.70362,13.76333,13.95065,13.32059,13.59065,13.6958,13.3843,13.58972,13.65084,13.56674,13.63696,12.61765,10.91772,12.95501,9.45542,13.00407,12.15768,12.77707,13.45148,12.92196,13.23878
"ARL1",14.2669,14.72204,14.64822,14.73997,14.04412,14.5691,14.36802,14.23323,14.3475,14.47982,14.18738,14.63757,13.85641,13.59469,14.36922,14.21409,14.86224,14.3931,13.70672,13.98859,13.87354,13.68029
"ARL15",10.05188,8.39912,10.76998,9.11870550920469,8.66816,9.89296,9.45177,8.82823,11.12914,10.0888,10.4618,10.4144,10.67933,10.07596,9.65336,10.25041,10.58119,9.7926,10.04217,10.31126,10.8636,11.59899
"ARL2",12.00803,11.28241,11.7326,10.7615,13.18167,12.61175,12.31959,12.05769,12.21753,11.96842,12.84237,12.08324,12.62093,12.39225,12.6683,11.62084,12.2663,12.57381,12.62593,12.15664,11.85506,12.8415
"ARL3",13.19522,13.37926,13.8486,13.35671,14.20769,13.29949,13.13188,13.4925,14.0876,13.51632,14.03452,13.63135,13.21938,13.11314,13.96537,13.42557,13.67034,13.7913,13.44549,13.90303,13.43438,13.7995
"ARL6",11.24288,10.67369,10.87745,10.93224,11.25048,9.62585,10.61442,10.3015,10.80407,11.00569,10.75336,10.81574,8.42756,10.19307,9.19688,10.59936,9.83026,11.05528,9.23597364173074,9.29027,10.24401,9.72638
"ARL6IP1",14.56746,13.28125,13.83834,13.66022,14.32298,14.4279,14.14075,14.37517,14.1066,13.84916,14.02671,14.21901,14.32191,13.70271,13.50304,13.68616,13.58873,14.00523,14.51223,13.58093,14.37671,14.43808
"ARL6IP5",15.81167,16.13863,16.33079,16.3167,16.35129,16.56337,16.31357,16.93242,16.5909,17.15306,16.78104,17.03009,16.57574,16.016,16.11117,15.95953,16.03742,15.8411,16.69043,16.47817,16.75149,16.49393
"ARL8B",14.80936,14.74933,15.12157,15.40831,14.36939,15.02042,14.76562,14.60642,15.11817,15.21026,15.38771,14.89583,15.00798,15.70326,14.46816,15.58471,14.73383,15.74098,14.18457,14.7602,15.15688,15.00118
"ARMC10",12.13882,12.48327,13.01456,12.28889,12.45299,12.65309,12.39421,12.44774,13.08978,13.14704,12.58003,12.62317,12.7613,13.3445,12.68285,13.56025,13.07105,13.0743,12.86163,12.74288,12.37492,13.19516
"ARMC6",12.299,11.91633,12.2185,11.7981,11.9387,11.60816,12.01161,11.9147,12.52961,12.18649,12.62861,11.80228,11.26872,11.32295,10.88821,10.83487,11.28812,11.84165,11.14743,11.6546,10.88738,10.61872
"ARMC8",10.77698,12.09656,10.94932,12.14488,11.17549,12.17321,12.08862,11.75911,11.1413,12.08092,11.13571,12.32993,10.69135,11.9678,10.26289,11.63782,10.95205,11.6353,11.19993,12.33149,11.09431,11.98438
"ARMC9",13.19298,12.29625,12.99422,11.92318,12.6309,12.82541,13.09921,12.36548,13.41356,12.30486,13.51516,12.36373,13.45245,12.646,12.63603,12.84162,13.49327,12.93301,12.54833,11.87288,13.12346,12.52711
"ARMCX1",11.04478,11.19572,11.02806,11.43201,10.83295,10.27908,10.57351,10.7849,10.89442,11.06064,11.15204,11.13081,10.24737,10.49685,9.97139,10.18807,9.83649,10.20207,10.51608,9.95628,9.52024,9.97676
"ARMCX2",12.08612,13.02154,12.17596,12.0318,11.63352,11.45344,11.62029,11.64321,12.02099,13.07638,12.36118,12.68781,11.61702,8.85422,11.76597,9.91217,11.42215,11.18431,10.63706,10.89359,11.73186,11.64193
"ARMCX3",13.18155,13.72279,13.63219,13.75778,12.53667,13.131,12.2231,12.43522,13.91998,14.2568,13.44044,13.48588,13.05143,11.86497,12.45182,12.11939,12.64036,12.73662,12.6197,12.83815,13.1431,12.93992
"ARMH3",10.20838,10.25083,9.53101,10.16843,9.4971,10.33046,10.77261,10.66834,10.34538,10.57153,10.73412,9.73335,9.82697,10.04902,9.5834,10.60393,9.95831,10.33768,10.00425,10.13935,9.71852,10.58375
"ARMT1",13.83479,13.7878,13.81934,13.91799,13.1234,13.5126,13.38791,13.18039,13.47753,13.45599,13.69102,13.87153,12.95064,13.4225,13.38798,13.76652,13.78236,13.13446,13.03846,13.31098,13.15862,13.55189
"ARPC1A",14.79156,14.49641,14.91628,15.11157,14.24336,14.46964,13.56557,14.10488,14.79062,14.61187,14.41482,14.68721,13.96378,14.14207,14.49821,15.08636,15.0569,15.14365,14.12005,14.09367,14.09021,14.67972
"ARPC1B",17.57668,17.48437,17.49325,17.59468,17.31995,17.59733,17.11985,17.20976,17.46853,17.59885,17.38066,17.72113,16.59452,17.42796,16.87242,17.50851,17.03526,17.36098,16.49213,17.38088,16.84093,17.33576
"ARPC2",17.12933,17.17217,17.14669,17.42734,16.68579,17.03716,16.6853,16.78045,16.96223,17.24316,16.77584,17.03419,16.1894,17.30337,16.50196,17.19359,16.57758,17.1585,16.13943,16.99201,16.4237,16.80695
"ARPC3",16.11067,16.47894,16.55478,16.57618,16.10368,16.28827,15.75052,16.28121,16.5806,16.70105,16.24126,16.42294,15.95106,16.45649,16.20018,16.65846,16.2939,16.69467,16.15746,16.18276,16.01178,16.38682
"ARPC4",16.16536,15.5715,16.10407,15.80386,16.3295,15.8139,15.5093,15.25837,16.06696,16.43452,16.60551,16.07789,16.21287,16.29743,16.84629,16.13602,16.08265,16.05853,16.421,16.07561,16.07976,16.48735
"ARPC5",15.3222,14.77478,15.25183,14.35899,15.1432,15.31405,14.70333,14.98639,15.07216,14.99624,15.3027,15.14526,14.40561,15.03217,14.6866,15.02594,14.98378,15.02716,14.67115,14.97504,14.79155,15.25847
"ARPC5L",12.33328,13.1402,12.89002,12.85082,13.3407,13.0845,12.37475,13.13177,13.28736,12.99802,13.47926,13.19508,12.72623,13.39151,13.28599,12.92932,12.67764,12.37023,13.22052,13.00146,13.17541,13.27005
"ARPIN",11.37094,10.82521,11.26837,10.6869,12.55255,11.20195,10.74185,11.83648,12.05018,11.94862,11.87513,11.49167,11.42295,11.66274,11.69315,11.45708,11.18277,11.12627,11.19186,11.3535,10.332,12.04815
"ARRB1",9.93338,9.72948,10.02952,10.49018,8.58155,8.92673,8.32135,9.08393,8.84516,9.22159,8.68945,8.65558,7.86488,8.6526,9.82014,8.44756,9.34099,8.17377,7.07685,9.92738,8.9671,9.66101
"ARSA",13.74116,13.34503,13.48213,12.65457,13.446,13.20058,13.69635,13.82904,13.71776,13.58713,13.29567,12.95429,13.99993,15.29436,15.57047,15.60659,15.1028,15.66459,14.30581,15.34115,14.8648,15.52383
"ARVCF",11.22287,10.58031,10.42009,9.47204,10.76258,10.27384,10.13317,10.23673,10.33049,10.46298,10.98189,11.73716,10.05016,10.04506,9.40625,10.05368,9.28487,9.98157,9.43,10.57965,9.69489,9.57826
"AS3MT",10.9092019892629,10.5035466723845,11.25437,11.14128,9.87958,10.03432,10.82112,10.13896,10.90284,9.64664,10.52959,10.49372,9.2814,9.78241748369827,8.95722,9.73652306158326,9.73875,9.80594,9.09037620381927,9.740945625768,9.28896,9.42358
"ASAH1",14.13129,14.46603,14.51649,14.34938,13.32446,12.98646,12.80264,13.06578,14.37982,14.74041,14.49839,14.33237,14.41603,14.69845,14.87415,15.0792,14.39212,15.69873,14.04894,14.22017,14.48018,15.09655
"ASAP1",11.55592,11.27063,11.58412,11.19213,10.93862,11.74487,11.15987,11.92784,11.53589,11.70701,10.61344,11.47533,10.69109,11.40374,11.75083,11.49978,11.59708,11.4925,10.63428,11.90333,11.58302,11.46978
"ASAP2",12.18438,11.91593,11.49292,11.67649,12.0896,12.15311,12.25692,12.19881,12.38437,11.78821,11.72974,12.19678,11.96709,12.43281,12.92358,12.96805,13.44147,13.83917,12.30109,12.93569,12.48787,12.58203
"ASAP3",11.41442,11.76311,11.71096,11.28105,11.26435,11.74601,11.19002,11.31993,10.59421,11.77394,11.5758,11.98914,9.81152,9.71085,9.57668,9.32937,8.97446,9.21702,8.41746,10.01099,7.12334,10.19903
"ASB6",9.74844,8.975,9.61043,9.02057,9.43961,9.81637,8.49784,9.7421,10.70121,9.63003,8.99342,10.73056,7.48158,8.40583,7.96427,10.10557,10.18554,8.43895,9.11793,8.39267,9.05875,9.47663
"ASCC1",12.28997,11.7876,12.12923,11.92364,11.12533,12.18185,12.10801,12.19375,11.68941,11.37835,11.68782,11.96702,10.5724,11.73847,10.91105,10.53656,11.9449,11.24348,10.53834,11.74922,11.61109,11.44933
"ASCC2",11.12161,11.72272,11.22577,11.71892,10.70403,11.50967,10.98395,11.18926,11.54456,11.42285,10.91073,11.20887,10.9601,10.9386,11.71073,10.8182,12.26105,11.56152,11.13307,11.74377,11.3028,11.46439
"ASCC3",12.53167,12.9063,12.45784,12.96923,11.8119,12.64934,12.33047,12.67558,12.69631,12.74724,12.8472,12.57652,12.5496,12.41878,12.52159,11.65311,13.07142,11.90548,12.06962,12.31064,12.74129,12.88945
"ASL",16.18452,16.27051,16.27865,16.01821,15.656,16.25627,15.59251,15.86055,16.07937,16.13735,16.00312,16.10016,15.40308,15.97872,15.39027,15.69045,15.86705,15.66931,15.30587,15.73593,15.40213,16.03352
"ASMTL",12.38206,11.73297,12.88164,11.93062,12.14432,12.90471,12.94021,12.90509,12.93172,12.38332,13.0521,13.23236,12.32002,13.01461,12.88277,12.61662,13.10478,13.325,12.37014,13.56424,12.82636,13.29723
"ASNS",14.62167,13.58616,14.37598,12.80274,14.25756,13.57529,14.79717,12.62707,15.05325,13.9761,14.41302,13.59789,14.23681,13.93104,14.40583,14.49911,15.47678,15.49069,15.41529,13.56879,15.03535,13.13997
"ASPH",14.53958,14.47154,14.62439,14.29885,14.59,15.12618,15.24857,15.41,14.87579,14.95614,14.91274,15.22639,14.58026,14.7859,14.59428,14.14363,14.74169,13.81804,14.7686,15.29838,14.95099,15.04431
"ASPSCR1",12.02643,11.52044,12.05462,11.4779,12.16026,11.95943,11.23282,11.82057,11.81774,12.36348,12.11571,12.24575,11.19776,11.83158,10.75701,11.6786,11.10928,10.69929,10.87284,11.63259,11.3824,11.12155
"ASS1",14.08273,14.17158,13.58509,13.8449,14.0876,14.27998,14.14426,14.48125,14.17219,14.69211,13.92478,14.83354,15.28466,15.16901,15.28458,15.33203,15.31826,15.55973,14.65769,15.09332,15.27043,15.90875
"ATAD1",12.97836,13.18488,13.10417,13.40858,12.00099,12.4615,12.45418,12.93353,12.62954,12.70398,12.89063,13.04287,11.97564,12.97324,12.08418,12.33762,12.0162,12.6718,11.84265,12.53539,12.21636,12.44461
"ATAD3A",13.78302,14.06606,13.81304,14.20414,14.06379,13.92438,14.07606,13.71236,13.75415,13.61537,14.02913,13.85045,13.99562,14.23468,14.00233,13.08582,13.5118,13.26568,13.70752,13.86147,13.96255,13.44176
"ATAD3B",12.25241,12.7972,11.96821,12.15289,12.07274,12.64686,12.64744,12.51748,12.55643,11.81853,12.30642,12.87446,11.58151,12.45163,12.40889,12.56516,12.30771,12.34487,11.57411,12.65869,12.66076,12.16107
"ATE1",10.67218,10.91324,10.49447,10.66402,11.16604,10.137,10.7498,10.49422,10.90029,10.33944,10.14165,10.89105,10.4032,11.14917,10.54264,10.79433,10.55376,10.42267,9.23415,11.27199,9.67649,10.61312
"ATF7",10.27766,8.50685,9.23242,8.94646,10.2668,10.00815,10.12656,10.53068,8.79425,8.72842,9.02337,9.50259,8.94262,7.46818,8.04192065735012,7.68858919869933,8.75054,7.91363736652294,8.16812,8.88593,8.9388,8.74982
"ATG16L1",10.00903,9.9632,10.54934,10.14502,9.73357,9.99719,9.73218,10.37696,10.08461,10.40363,10.61,10.05842,9.4622,9.91086,9.73322,9.5153,9.92233,9.71889,9.07639,9.67582,9.69277,9.72233
"ATG2B",9.85062,9.06936,10.42298,9.46615,10.49276,10.82803,9.96352,10.40409,9.95413,10.06764,10.22528,9.89311,9.63508,9.6155,9.95617,8.65662,10.33229,9.32426,9.65949,9.42821,9.42046,9.40461
"ATG3",12.42027,13.11366,12.97589,12.85433,12.70515,12.69747,12.83163,12.63724,12.9467,12.31652,12.27025,12.90058,12.01401,12.94822,12.31167,12.53928,12.40074,12.64746,12.43525,12.74852,12.70761,12.43774
"ATG4B",11.75483,11.48628,11.83359,11.12177,11.52471,11.72599,10.9054,11.67419,11.65859,11.4894,11.8147,11.78111,11.40677,11.04693,11.3788,10.30158,11.51022,11.22477,11.3663,11.10494,11.05389,11.41841
"ATG5",13.36672,13.34331,13.5369,13.6826,13.308,13.32538,13.38554,12.74046,13.22667,13.1355,13.37446,13.49897,11.92649,13.58066,11.88406,13.26159,12.90098,13.00365,12.30144,13.24294,12.81088,12.97859
"ATG7",11.71238,11.39614,11.56448,11.74331,11.54092,12.19111,11.86578,12.14383,11.78658,12.01615,11.97527,11.90831,11.9648,11.89489,11.96792,12.29634,11.99275,12.30831,11.76464,12.20034,11.78921,12.35103
"ATIC",16.08864,16.02372,16.24898,15.86486,16.04661,16.45632,16.01785,16.24436,16.43453,16.41049,16.18572,16.3141,15.92082,16.19499,15.70806,16.31687,15.85889,16.47431,15.95551,16.45665,15.8551,15.92085
"ATL1",11.49863,12.37836,11.93613,12.49159,10.9273,11.25518,11.07026,11.3403,11.5837,12.11194,12.06349,12.4423,10.16954,11.75287,10.82769,11.50508,11.19916,11.29652,10.13891,11.28689,10.71155,11.22614
"ATL3",15.29182,15.54731,15.50494,15.40296,14.86427,15.49669,15.30937,15.58056,15.21118,15.63181,15.37331,15.73571,14.73681,15.48343,14.68438,15.25815,15.02513,15.42239,14.69557,15.42405,14.81975,15.19132
"ATOX1",15.8953,15.75489,15.78005,15.8866,15.18183,15.633,15.34028,15.72848,15.52308,15.27236,15.46864,15.48647,14.38152,15.70611,15.12626,15.73033,15.34544,15.47878,14.67128,15.59188,15.02032,14.99365
"ATP11B",9.02882,9.60784,9.36867,9.79391,8.68536846380637,8.74516,8.96426,9.39022,9.57069,10.25835,8.43301,9.85352,8.9433,9.26134,8.57757,9.66527,7.77583,8.50636,8.72212,8.17664,8.93665,9.20922
"ATP11C",11.97953,11.8635,11.70368,11.52694,10.86033,11.58593,11.22604,11.41369,12.13371,12.10859,12.01192,11.63693,12.12297,12.56877,10.11794,11.33707,10.8906,11.61136,11.56905,12.51327,11.34406,12.58974
"ATP13A1",13.08341,13.14182,13.23519,12.88944,12.38095,13.15023,12.94403,13.26719,13.2035,13.19024,13.04894,13.32165,12.92578,13.25116,12.99029,13.12603,13.41189,13.48291,12.81106,13.20494,13.40547,13.44859
"ATP13A3",11.1928,10.94682,11.34496,11.25763,10.49398,10.74765,10.30193,10.69333,11.99448,10.92354,11.36166,11.22662,13.00505,11.09013,11.74759,11.08201,12.62796,11.21185,12.54585,11.34275,13.11678,12.05557
"ATP1A1",15.48713,15.75903,15.85109,15.53798,15.89363,16.11898,15.52836,16.14378,15.89335,16.13891,15.9316,15.93099,15.78046,16.1429,15.58733,16.16619,15.3989,16.11617,15.91313,16.00326,16.18802,16.16571
"ATP1B3",14.48819,14.58497,14.67323,14.75277,14.51882,14.93319,14.21266,14.59576,14.64521,14.94212,14.65312,14.61543,14.54576,15.00101,14.27963,14.83801,14.06693,15.06711,14.553,14.95639,14.87775,14.67858
"ATP2A2",14.89837,14.90836,15.14454,14.8668,14.77785,15.03944,15.18219,14.88526,15.31498,15.24298,15.12679,15.15853,15.05651,15.20061,14.81843,14.89226,15.14026,14.92257,15.25722,14.97662,15.1525,15.03001
"ATP2B1",12.98786,13.14956,12.8759,13.36736,13.17633,14.36864,13.50248,14.21741,13.29448,13.44555,13.49692,14.02533,11.92597,12.55854,11.69705,12.79562,12.05814,12.99687,11.54686,11.63588,12.27613,12.43076
"ATP2B4",14.98727,15.08967,15.24303,14.99622,15.25119,15.24264,16.15075,15.31357,15.99476,15.63535,15.43289,15.21612,16.13765,16.32888,15.95301,15.51541,16.32835,16.14876,15.89325,16.26662,16.2375,16.19249
"ATP2C1",12.82507,13.00343,13.1641,12.83834,12.25093,12.83756,12.51258,12.70931,13.1251,13.12262,12.93233,12.79974,12.86221,12.26782,13.02791,12.07756,13.92546,12.58231,12.9012,13.18185,13.1734,12.94041
"ATP5F1A",17.46676,17.00288,17.89094,17.12628,17.79098,17.49264,17.36294,17.53498,17.69542,17.65307,17.88061,17.78719,17.38805,17.57069,18.03608,18.41318,17.76275,18.18185,17.46837,17.26027,17.50536,17.55522
"ATP5F1B",17.95495,17.55169,18.25419,17.54848,18.26321,17.81068,17.79275,17.85793,18.17989,18.0606,18.43648,18.11614,17.82498,18.08222,18.65985,18.82501,18.12311,18.52183,18.06155,17.80627,17.89484,17.68545
"ATP5F1C",16.00582,15.34642,15.89144,15.39973,16.22092,15.74578,15.43849,15.70587,15.92181,15.83082,16.11598,16.00553,15.78913,15.93433,16.28844,16.49107,15.91361,16.23055,15.76248,15.52778,15.64525,15.8165
"ATP5F1E",13.70106,13.54204,13.60355,13.40639,13.55594,13.78527,13.02184,13.75812,13.6988,13.80172,13.47625,13.63071,13.26619,13.40901,12.99289,13.81228,13.51662,13.1792,13.95026,13.43296,13.70767,13.58153
"ATP5ME",13.89785,13.27977,14.30048,13.30052,14.72422,14.4893,13.60864,13.82903,14.84324,15.18093,15.32929,14.45621,15.94985,15.06404,15.41058,15.1746,14.59953,14.34475,15.96478,14.42423,15.09,15.41004
"ATP5MF",16.1686,16.47017,16.32895,16.48082,15.917,16.2897,16.1266,16.36155,16.44628,16.66416,16.88036,16.49614,16.5842,16.89832,16.72254,17.0955,16.21905,16.84554,16.14649,16.11486,16.54011,16.24386
"ATP5MG",14.61739,14.17866,14.37178,15.23088,14.75432,14.58939,14.07919,14.71605,14.67831,15.13749,15.62959,14.73876,16.30127,15.21036,14.39858,15.24581,14.45675,15.69415,15.24901,14.61854,15.2131,15.34264
"ATP5MK",13.08737,13.52027,12.88089,13.6748,12.22825,13.34039,12.31326,12.99225,13.03185,13.67747,13.57065,13.14405,12.20932,13.87618,13.04489,13.39426,12.69304,13.71239,12.7938,12.63979,12.8234,12.89268
"ATP5PB",15.58247,15.87398,15.56444,15.99987,15.084,15.57614,15.23284,15.64758,15.56904,15.67744,15.75218,15.79798,14.69876,16.07513,15.43494,16.25653,15.25365,16.08027,14.86726,15.5181,15.12861,15.4369
"ATP5PD",14.37111,14.67839,15.12895,14.50858,15.2069,14.67056,14.33526,14.35866,15.23905,15.32032,14.94157,14.96118,14.96428,15.15288,15.40009,15.57925,14.58462,15.3083,14.81257,15.12605,15.16099,14.87898
"ATP5PF",14.06536,14.15493,14.5759,13.7754,14.44742,14.23891,13.89305,14.19657,14.47051,14.21466,14.65016,14.32813,13.56918,14.80998,14.72691,14.91109,13.75028,14.51264,14.328,14.36335,14.12295,13.92472
"ATP5PO",16.01762,15.60766,15.99389,15.69709,16.36462,15.7691,15.42606,15.77258,16.2142,16.35201,16.45237,15.9836,16.3036,16.3475,16.50006,16.89783,16.21449,16.74957,16.52112,16.23319,15.85661,16.37797
"ATP6AP1",13.50561,13.62082,13.7118,13.72773,13.58871,13.86149,13.03334,13.26667,14.01568,14.21123,14.20252,13.72337,13.51263,14.08785,14.00187,14.12019,13.75045,13.62325,13.89163,13.56175,14.08897,13.2727
"ATP6AP2",10.91628,11.47539,10.73301,11.10016,11.10444,11.30866,11.49226,11.52881,11.10597,11.25907,11.48963,11.26021,10.75384,10.72617,11.45645,10.84366,11.52467,11.10051,10.41763,11.39143,11.40089,11.2505
"ATP6V0A1",14.60876,14.08851,14.92478,14.64406,13.9347,14.08856,14.45231,14.03844,14.89961,14.68389,14.99619,14.80384,14.25834,14.37888,13.96539,14.15467,14.30432,14.42821,13.68303,13.72832,13.94096,13.60436
"ATP6V0A2",11.54053,11.66982,11.51707,11.95983,10.70009,10.99363,11.37239,11.53615,10.96525,10.5391,11.35791,10.81219,10.30994,11.66158,9.39377,10.95259,11.18353,11.38988,10.77185,10.8947,11.08945,10.64109
"ATP6V0D1",13.33199,13.04554,13.84369,13.18237,13.55596,13.16535,12.87519,12.94191,13.90125,14.04011,14.23028,13.98458,13.95035,14.09451,13.76749,13.737,13.04204,13.44478,13.79446,13.17273,13.95049,13.4442
"ATP6V1A",15.64146,15.33868,15.99987,15.44705,15.86457,15.5512,15.53551,15.6052,15.97994,16.06797,16.20626,15.97624,15.77403,15.79517,15.25484,15.64074,15.0531,15.27506,15.67376,15.28802,15.84189,15.53006
"ATP6V1B2",15.84586,15.53141,16.12557,15.45491,15.82587,15.66542,15.60581,15.71212,15.98795,16.02736,16.03281,15.99998,15.54907,15.94099,14.99856,15.61316,15.22641,15.42953,15.38178,15.3499,15.7013,15.40511
"ATP6V1C1",12.93002,13.25826,13.31196,13.25976,13.10495,12.98194,12.86689,12.34768,13.24302,13.79672,13.15286,12.95703,12.98748,13.69567,12.51884,13.35052,12.55966,13.22478,12.91283,12.63055,12.6701,12.93026
"ATP6V1D",13.47075,13.7222,13.8522,12.73984,14.1733,14.26014,14.34078,14.08232,13.40358,13.97819,14.5338,14.3568,14.08677,14.07619,13.37653,11.96611,13.33265,13.14472,13.26034,13.09293,14.02279,13.51914
"ATP6V1E1",15.32797,14.95411,15.52712,14.74056,15.30851,15.3257,14.87107,15.14744,15.47973,15.39963,15.71951,15.47937,15.44716,15.1849,14.52061,14.85383,14.53912,14.75798,15.08191,14.90589,15.39678,15.12913
